Track Name,,Line name,1150114XYLDN,Report Name,Wear_right,Operator,
Starting Km,101.800,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2026.01.15, Measurement Time, 01:34:32

check,mile(Km),W1/R,W2/R,W3/R,W4/R,ID
1271,101.482251,inf,inf,inf,inf,
1272,101.482001,6.1,24.2,24.5,12.2,
1273,101.481751,inf,inf,inf,inf,
1274,101.481501,inf,inf,inf,inf,
1275,101.481251,6.4,24.3,24.8,12.6,
1276,101.481001,inf,inf,inf,inf,
1277,101.480751,inf,inf,inf,inf,
1278,101.480501,6.2,24.3,24.6,12.5,
1279,101.480251,inf,inf,inf,inf,
1280,101.480001,inf,inf,inf,inf,
1281,101.479751,6.1,24.2,24.6,12.4,
1282,101.479501,inf,inf,inf,inf,
1283,101.479251,inf,inf,inf,inf,
1284,101.479001,5.8,24.2,24.3,12.0,
1285,101.478751,inf,inf,inf,inf,
1286,101.478501,inf,inf,inf,inf,
1287,101.478251,5.1,24.1,23.9,11.4,
1288,101.478001,inf,inf,inf,inf,
1289,101.477751,inf,inf,inf,inf,
1290,101.477501,4.5,24.0,23.4,10.8,
1291,101.477251,inf,inf,inf,inf,
1292,101.477001,inf,inf,inf,inf,
1293,101.476751,4.1,24.0,23.2,10.5,
1294,101.476501,inf,inf,inf,inf,
1295,101.476251,inf,inf,inf,inf,
1296,101.476001,4.5,24.1,23.5,10.9,
1297,101.475751,inf,inf,inf,inf,
1298,101.475501,inf,inf,inf,inf,
1299,101.475251,4.5,24.1,23.4,10.8,
1300,101.475001,inf,inf,inf,inf,
1301,101.474751,inf,inf,inf,inf,
1302,101.474501,4.1,24.0,23.2,10.5,
1303,101.474251,inf,inf,inf,inf,
1304,101.474001,inf,inf,inf,inf,
1305,101.473751,3.8,24.0,23.0,10.2,
1306,101.473501,inf,inf,inf,inf,
1307,101.473251,inf,inf,inf,inf,
1308,101.473001,3.5,23.9,22.7,9.8,
1309,101.472751,inf,inf,inf,inf,
1310,101.472501,inf,inf,inf,inf,
1311,101.472251,3.5,23.9,22.7,9.7,
1312,101.472001,inf,inf,inf,inf,
1313,101.471751,inf,inf,inf,inf,
1314,101.471501,3.2,23.9,22.5,9.5,
1315,101.471251,inf,inf,inf,inf,
1316,101.471001,inf,inf,inf,inf,
1317,101.470751,3.8,23.9,22.9,10.1,
1318,101.470501,inf,inf,inf,inf,
1319,101.470251,inf,inf,inf,inf,
1320,101.470001,4.1,24.0,23.1,10.4,
1321,101.469751,inf,inf,inf,inf,
1322,101.469501,inf,inf,inf,inf,
1323,101.469251,3.5,23.9,22.7,9.8,
1324,101.469001,inf,inf,inf,inf,
1325,101.468751,inf,inf,inf,inf,
1326,101.468501,3.2,23.8,22.4,9.4,
1327,101.468251,inf,inf,inf,inf,
1328,101.468001,inf,inf,inf,inf,
1329,101.467751,1.9,23.7,21.5,8.1,
1330,101.467501,inf,inf,inf,inf,
1331,101.467251,inf,inf,inf,inf,
1332,101.467001,0.6,23.5,20.6,6.9,
1333,101.466751,inf,inf,inf,inf,
1334,101.466501,inf,inf,inf,inf,
1335,101.466251,0.2,23.5,20.3,6.4,
1336,101.466001,inf,inf,inf,inf,
1337,101.465751,inf,inf,inf,inf,
1338,101.465501,0.3,23.5,20.4,6.6,
1339,101.465251,inf,inf,inf,inf,
1340,101.465001,inf,inf,inf,inf,
1341,101.464751,0.9,23.6,20.8,7.2,
1342,101.464501,inf,inf,inf,inf,
1343,101.464251,inf,inf,inf,inf,
1344,101.464001,2.6,23.8,22.0,8.9,
1345,101.463751,inf,inf,inf,inf,
1346,101.463501,inf,inf,inf,inf,
1347,101.463251,2.6,23.8,22.0,8.8,
1348,101.463001,inf,inf,inf,inf,
1349,101.462751,inf,inf,inf,inf,
1350,101.462501,2.2,23.7,21.7,8.4,
1351,101.462251,inf,inf,inf,inf,
1352,101.462001,inf,inf,inf,inf,
1353,101.461751,1.0,23.6,20.9,7.3,
1354,101.461501,inf,inf,inf,inf,
1355,101.461251,inf,inf,inf,inf,
1356,101.461001,1.0,23.6,20.9,7.2,
1357,101.460751,inf,inf,inf,inf,
1358,101.460501,inf,inf,inf,inf,
1359,101.460251,1.3,23.6,21.1,7.5,
1360,101.460001,inf,inf,inf,inf,
1361,101.459751,inf,inf,inf,inf,
1362,101.459501,1.3,23.6,21.1,7.5,
1363,101.459251,inf,inf,inf,inf,
1364,101.459001,inf,inf,inf,inf,
1365,101.458751,1.5,23.6,21.3,7.8,
1366,101.458501,inf,inf,inf,inf,
1367,101.458251,inf,inf,inf,inf,
1368,101.458001,1.2,23.6,21.1,7.5,
1369,101.457751,inf,inf,inf,inf,
1370,101.457501,inf,inf,inf,inf,
1371,101.457251,1.2,23.6,21.1,7.5,
1372,101.457001,inf,inf,inf,inf,
1373,101.456751,inf,inf,inf,inf,
1374,101.456501,1.2,23.6,21.0,7.4,
1375,101.456251,inf,inf,inf,inf,
1376,101.456001,inf,inf,inf,inf,
1377,101.455751,0.6,23.5,20.6,6.9,
1378,101.455501,inf,inf,inf,inf,
1379,101.455251,inf,inf,inf,inf,
1380,101.455001,0.2,23.5,20.3,6.4,
1381,101.454751,inf,inf,inf,inf,
1382,101.454501,inf,inf,inf,inf,
1383,101.454251,0.0,22.3,19.7,5.6,
1384,101.454001,inf,inf,inf,inf,
1385,101.453751,inf,inf,inf,inf,
1386,101.453501,0.0,21.8,19.5,5.2,
1387,101.453251,inf,inf,inf,inf,
1388,101.453001,inf,inf,inf,inf,
1389,101.452751,0.0,21.5,19.3,5.0,
1390,101.452501,inf,inf,inf,inf,
1391,101.452251,inf,inf,inf,inf,
1392,101.452001,0.0,22.0,19.5,5.2,
1393,101.451751,inf,inf,inf,inf,
1394,101.451501,inf,inf,inf,inf,
1395,101.451251,0.0,21.8,19.3,5.0,
1396,101.451001,0.0,inf,inf,inf,
1397,101.450751,inf,inf,inf,inf,
1398,101.450501,0.0,22.1,19.5,5.2,
1399,101.450251,inf,inf,inf,inf,
1400,101.450001,inf,inf,inf,inf,
1401,101.449751,0.0,22.2,19.5,5.3,
1402,101.449501,inf,inf,inf,inf,
1403,101.449251,inf,inf,inf,inf,
1404,101.449001,0.0,20.8,18.8,4.3,
1405,101.448751,0.0,inf,inf,inf,
1406,101.448501,0.0,inf,inf,inf,
1407,101.448251,0.0,20.3,18.6,4.0,
1408,101.448001,0.0,inf,inf,inf,
1409,101.447751,inf,inf,inf,inf,
1410,101.447501,0.0,20.3,18.6,3.9,
1411,101.447251,inf,inf,inf,inf,
1412,101.447001,inf,inf,inf,inf,
1413,101.446751,0.0,21.2,19.0,4.6,
1414,101.446501,0.0,inf,inf,inf,
1415,101.446251,inf,inf,inf,inf,
1416,101.446001,0.0,21.8,19.3,5.0,
1417,101.445751,0.0,inf,inf,inf,
1418,101.445501,inf,inf,inf,inf,
1419,101.445251,0.0,23.1,20.0,5.9,
1420,101.445001,inf,inf,inf,inf,
1421,101.444751,inf,inf,inf,inf,
1422,101.444501,0.0,22.8,19.7,5.6,
1423,101.444251,inf,inf,inf,inf,
1424,101.444001,inf,inf,inf,inf,
1425,101.443751,0.0,21.6,19.2,4.9,
1426,101.443501,inf,inf,inf,inf,
1427,101.443251,inf,inf,inf,inf,
1428,101.443001,0.0,20.7,18.8,4.3,
1429,101.442751,0.0,inf,inf,inf,
1430,101.442501,inf,inf,inf,inf,
1431,101.442251,0.0,19.6,18.3,3.6,
1432,101.442001,inf,inf,inf,inf,
1433,101.441751,inf,inf,inf,inf,
1434,101.441501,0.0,18.3,17.6,2.6,
1435,101.441251,inf,inf,inf,inf,
1436,101.441001,inf,inf,inf,inf,
1437,101.440751,0.0,18.1,17.6,2.4,
1438,101.440501,inf,inf,inf,inf,
1439,101.440251,0.0,inf,inf,inf,
1440,101.440001,0.0,19.7,18.3,3.5,
1441,101.439751,inf,inf,inf,inf,
1442,101.439501,inf,inf,inf,inf,
1443,101.439251,inf,inf,inf,inf,
1444,101.439001,inf,inf,inf,inf,
1445,101.438751,inf,inf,inf,inf,
1446,101.438501,0.0,21.0,18.6,4.0,
1447,101.438251,inf,inf,inf,inf,
1448,101.438001,0.0,inf,inf,inf,
1449,101.437751,0.0,21.2,18.6,4.0,
1450,101.437501,inf,inf,inf,inf,
1451,101.437251,inf,inf,inf,inf,
1452,101.437001,0.4,inf,inf,inf,
1453,101.436751,0.7,inf,inf,inf,
1454,101.436501,inf,inf,inf,inf,
1455,101.436251,1.1,inf,inf,inf,
1456,101.436001,inf,inf,inf,inf,
1457,101.435751,inf,inf,inf,inf,
1458,101.435501,1.2,inf,inf,inf,
1459,101.435251,1.0,inf,inf,inf,
1460,101.435001,inf,inf,inf,inf,
1461,101.434751,1.1,inf,inf,inf,
1462,101.434501,1.0,inf,inf,inf,
1463,101.434251,inf,inf,inf,inf,
1464,101.434001,0.7,inf,inf,inf,
1465,101.433751,0.5,inf,inf,inf,
1466,101.433501,0.5,inf,inf,inf,
1467,101.433251,inf,inf,inf,inf,
1468,101.433001,0.4,inf,inf,inf,
1469,101.432751,0.0,inf,inf,inf,
1470,101.432501,inf,inf,inf,inf,
1471,101.432251,inf,inf,inf,inf,
1472,101.432001,inf,inf,inf,inf,
1473,101.431751,inf,inf,inf,inf,
1474,101.431501,inf,inf,inf,inf,
1475,101.431251,inf,inf,inf,inf,
1476,101.431001,inf,inf,inf,inf,
1477,101.430751,inf,inf,inf,inf,
1478,101.430501,inf,inf,inf,inf,
1479,101.430251,0.0,inf,inf,inf,
1480,101.430001,inf,inf,inf,inf,
1481,101.429751,0.1,inf,inf,inf,
1482,101.429501,0.0,inf,inf,inf,
1483,101.429251,0.0,inf,inf,inf,
1484,101.429001,inf,inf,inf,inf,
1485,101.428751,0.3,inf,inf,inf,
1486,101.428501,0.2,inf,inf,inf,
1487,101.428251,0.6,inf,inf,inf,
1488,101.428001,0.4,inf,inf,inf,
1489,101.427751,0.3,inf,inf,inf,
1490,101.427501,inf,inf,inf,inf,
1491,101.427251,0.8,inf,inf,inf,
1492,101.427001,1.0,inf,inf,inf,
1493,101.426751,inf,inf,inf,inf,
1494,101.426501,1.3,inf,inf,inf,
1495,101.426251,1.7,inf,inf,inf,
1496,101.426001,inf,inf,inf,inf,
1497,101.425751,1.9,inf,inf,inf,
1498,101.425501,2.0,inf,inf,inf,
1499,101.425251,inf,inf,inf,inf,
1500,101.425001,2.1,inf,inf,inf,
1501,101.424751,2.1,inf,inf,inf,
1502,101.424501,inf,inf,inf,inf,
1503,101.424251,2.2,inf,inf,inf,
1504,101.424001,2.3,inf,inf,inf,
1505,101.423751,2.5,inf,inf,inf,
1506,101.423501,2.7,inf,inf,inf,
1507,101.423251,2.6,inf,inf,inf,
1508,101.423001,2.9,inf,inf,inf,
1509,101.422751,2.8,inf,inf,inf,
1510,101.422501,2.8,inf,inf,inf,
1511,101.422251,inf,inf,inf,inf,
1512,101.422001,inf,inf,inf,inf,
1513,101.421751,3.3,inf,inf,inf,
1514,101.421501,inf,inf,inf,inf,
1515,101.421251,3.4,inf,inf,inf,
1516,101.421001,3.4,inf,inf,inf,
1517,101.420751,3.4,inf,inf,inf,
1518,101.420501,3.5,inf,inf,inf,
1519,101.420251,3.5,inf,inf,inf,
1520,101.420001,3.7,inf,inf,inf,
1521,101.419751,3.5,inf,inf,inf,
1522,101.419501,3.6,inf,inf,inf,
1523,101.419251,3.6,inf,inf,inf,
1524,101.419001,3.7,inf,inf,inf,
1525,101.418751,3.7,inf,inf,inf,
1526,101.418501,3.6,inf,inf,inf,
1527,101.418251,inf,inf,inf,inf,
1528,101.418001,inf,inf,inf,inf,
1529,101.417751,3.9,inf,inf,inf,
1530,101.417501,inf,inf,inf,inf,
1531,101.417251,inf,inf,inf,inf,
1532,101.417001,inf,inf,inf,inf,
1533,101.416751,inf,inf,inf,inf,
1534,101.416501,4.4,inf,inf,inf,
1535,101.416251,4.6,inf,inf,inf,
1536,101.416001,4.4,inf,inf,inf,
1537,101.415751,inf,inf,inf,inf,
1538,101.415501,inf,inf,inf,inf,
1539,101.415251,4.5,inf,inf,inf,
1540,101.415001,inf,inf,inf,inf,
1541,101.414751,4.3,inf,inf,inf,
1542,101.414501,4.3,inf,inf,inf,
1543,101.414251,4.2,inf,inf,inf,
1544,101.414001,4.1,inf,inf,inf,
1545,101.413751,4.1,inf,inf,inf,
1546,101.413501,4.1,inf,inf,inf,
1547,101.413251,4.1,inf,inf,inf,
1548,101.413001,4.4,inf,inf,inf,
1549,101.412751,4.5,inf,inf,inf,
1550,101.412501,4.5,inf,inf,inf,
1551,101.412251,4.2,inf,inf,inf,
1552,101.412001,4.1,inf,inf,inf,
1553,101.411751,4.2,inf,inf,inf,
1554,101.411501,4.0,inf,inf,inf,
1555,101.411251,4.0,inf,inf,inf,
1556,101.411001,4.3,inf,inf,inf,
1557,101.410751,4.1,inf,inf,inf,
1558,101.410501,4.4,inf,inf,inf,
1559,101.410251,4.6,inf,inf,inf,
1560,101.410001,4.4,inf,inf,inf,
1561,101.409751,4.5,inf,inf,inf,
1562,101.409501,4.5,inf,inf,inf,
1563,101.409251,4.6,inf,inf,inf,
1564,101.409001,4.6,inf,inf,inf,
1565,101.408751,5.1,inf,inf,inf,
1566,101.408501,5.0,inf,inf,inf,
1567,101.408251,5.1,inf,inf,inf,
1568,101.408001,5.3,inf,inf,inf,
1569,101.407751,inf,inf,inf,inf,
1570,101.407501,5.7,inf,inf,inf,
1571,101.407251,5.6,inf,inf,inf,
1572,101.407001,5.4,inf,inf,inf,
1573,101.406751,5.3,inf,inf,inf,
1574,101.406501,5.4,inf,inf,inf,
1575,101.406251,inf,inf,inf,inf,
1576,101.406001,inf,inf,inf,inf,
1577,101.405751,5.2,inf,inf,inf,
1578,101.405501,4.8,inf,inf,inf,
1579,101.405251,4.9,inf,inf,inf,
1580,101.405001,5.2,inf,inf,inf,
1581,101.404751,inf,inf,inf,inf,
1582,101.404501,4.9,inf,inf,inf,
1583,101.404251,4.8,inf,inf,inf,
1584,101.404001,inf,inf,inf,inf,
1585,101.403751,inf,inf,inf,inf,
1586,101.403501,4.3,18.9,19.4,5.1,
1587,101.403251,inf,inf,inf,inf,
1588,101.403001,inf,inf,inf,inf,
1589,101.402751,4.4,18.8,19.4,5.1,
1590,101.402501,4.5,inf,inf,inf,
1591,101.402251,4.4,inf,inf,inf,
1592,101.402001,4.3,18.3,18.9,4.5,
1593,101.401751,4.3,inf,inf,inf,
1594,101.401501,4.4,inf,inf,inf,
1595,101.401251,4.3,18.0,18.7,4.1,
1596,101.401001,4.2,inf,inf,inf,
1597,101.400751,4.5,inf,inf,inf,
1598,101.400501,4.5,18.7,19.4,5.1,
1599,101.400251,4.7,inf,inf,inf,
1600,101.400001,4.6,inf,inf,inf,
1601,101.399751,4.4,18.5,19.2,4.8,
1602,101.399501,4.4,inf,inf,inf,
1603,101.399251,4.2,inf,inf,inf,
1604,101.399001,4.2,18.1,18.8,4.2,
1605,101.398751,4.2,inf,inf,inf,
1606,101.398501,4.2,inf,inf,inf,
1607,101.398251,3.9,18.1,18.6,3.9,
1608,101.398001,inf,inf,inf,inf,
1609,101.397751,3.8,inf,inf,inf,
1610,101.397501,3.6,17.9,18.2,3.4,
1611,101.397251,3.4,inf,inf,inf,
1612,101.397001,inf,inf,inf,inf,
1613,101.396751,3.1,17.8,17.8,2.9,
1614,101.396501,3.1,inf,inf,inf,
1615,101.396251,2.8,inf,inf,inf,
1616,101.396001,2.6,18.0,17.7,2.6,
1617,101.395751,2.5,inf,inf,inf,
1618,101.395501,2.4,inf,inf,inf,
1619,101.395251,2.3,18.5,17.9,3.0,
1620,101.395001,2.6,inf,inf,inf,
1621,101.394751,2.7,inf,inf,inf,
1622,101.394501,2.3,18.3,17.7,2.6,
1623,101.394251,2.1,inf,inf,inf,
1624,101.394001,2.2,inf,inf,inf,
1625,101.393751,2.2,18.1,17.5,2.5,
1626,101.393501,2.4,inf,inf,inf,
1627,101.393251,2.5,inf,inf,inf,
1628,101.393001,2.6,18.9,18.4,3.7,
1629,101.392751,2.9,inf,inf,inf,
1630,101.392501,3.1,inf,inf,inf,
1631,101.392251,3.2,19.2,18.9,4.5,
1632,101.392001,3.8,inf,inf,inf,
1633,101.391751,3.7,inf,inf,inf,
1634,101.391501,3.3,19.1,19.0,4.6,
1635,101.391251,3.7,inf,inf,inf,
1636,101.391001,3.9,inf,inf,inf,
1637,101.390751,3.6,19.4,19.4,5.1,
1638,101.390501,4.2,inf,inf,inf,
1639,101.390251,inf,inf,inf,inf,
1640,101.390001,4.0,19.4,19.6,5.3,
1641,101.389751,4.2,inf,inf,inf,
1642,101.389501,4.0,inf,inf,inf,
1643,101.389251,3.5,18.8,18.9,4.3,
1644,101.389001,3.6,inf,inf,inf,
1645,101.388751,3.2,inf,inf,inf,
1646,101.388501,3.0,18.1,18.0,3.1,
1647,101.388251,3.0,inf,inf,inf,
1648,101.388001,2.8,inf,inf,inf,
1649,101.387751,2.5,18.0,17.6,2.5,
1650,101.387501,2.6,inf,inf,inf,
1651,101.387251,2.5,inf,inf,inf,
1652,101.387001,2.2,17.8,17.3,2.1,
1653,101.386751,2.3,inf,inf,inf,
1654,101.386501,inf,inf,inf,inf,
1655,101.386251,2.2,18.1,17.6,2.5,
1656,101.386001,2.6,inf,inf,inf,
1657,101.385751,2.6,inf,inf,inf,
1658,101.385501,2.6,18.4,18.0,3.1,
1659,101.385251,3.1,inf,inf,inf,
1660,101.385001,inf,inf,inf,inf,
1661,101.384751,3.1,19.0,18.7,4.2,
1662,101.384501,3.6,inf,inf,inf,
1663,101.384251,3.5,inf,inf,inf,
1664,101.384001,3.6,19.1,19.2,4.8,
1665,101.383751,4.0,inf,inf,inf,
1666,101.383501,3.9,inf,inf,inf,
1667,101.383251,3.8,19.5,19.6,5.3,
1668,101.383001,3.8,inf,inf,inf,
1669,101.382751,3.7,inf,inf,inf,
1670,101.382501,3.4,18.7,18.7,4.1,
1671,101.382251,3.9,inf,inf,inf,
1672,101.382001,3.6,inf,inf,inf,
1673,101.381751,3.5,19.1,19.1,4.6,
1674,101.381501,3.9,inf,inf,inf,
1675,101.381251,inf,inf,inf,inf,
1676,101.381001,3.6,18.5,18.7,4.1,
1677,101.380751,3.8,inf,inf,inf,
1678,101.380501,3.8,inf,inf,inf,
1679,101.380251,3.7,18.1,18.5,3.7,
1680,101.380001,3.6,inf,inf,inf,
1681,101.379751,3.8,inf,inf,inf,
1682,101.379501,4.0,17.9,18.5,3.7,
1683,101.379251,4.0,inf,inf,inf,
1684,101.379001,4.4,inf,inf,inf,
1685,101.378751,4.2,18.0,18.7,4.2,
1686,101.378501,4.3,inf,inf,inf,
1687,101.378251,4.4,inf,inf,inf,
1688,101.378001,4.4,17.9,18.7,4.1,
1689,101.377751,4.5,inf,inf,inf,
1690,101.377501,4.2,inf,inf,inf,
1691,101.377251,4.3,17.4,18.3,3.5,
1692,101.377001,4.2,inf,inf,inf,
1693,101.376751,4.2,inf,inf,inf,
1694,101.376501,4.2,17.4,18.3,3.5,
1695,101.376251,4.3,inf,inf,inf,
1696,101.376001,4.4,inf,inf,inf,
1697,101.375751,4.5,inf,inf,inf,
1698,101.375501,4.6,inf,inf,inf,
1699,101.375251,4.8,inf,inf,inf,
1700,101.375001,4.9,inf,inf,inf,
1701,101.374751,4.8,inf,inf,inf,
1702,101.374501,5.2,inf,inf,inf,
1703,101.374251,5.8,inf,inf,inf,
1704,101.374001,5.9,inf,inf,inf,
1705,101.373751,6.1,inf,inf,inf,
1706,101.373501,inf,inf,inf,inf,
1707,101.373251,inf,inf,inf,inf,
1708,101.373001,7.2,inf,inf,inf,
1709,101.372751,7.5,18.9,21.3,7.8,
1710,101.372501,inf,inf,inf,inf,
1711,101.372251,inf,inf,inf,inf,
1712,101.372001,8.8,inf,inf,inf,
1713,101.371751,9.0,inf,inf,inf,
1714,101.371501,9.6,inf,inf,inf,
1715,101.371251,9.8,inf,inf,inf,
1716,101.371001,9.8,inf,inf,inf,
1717,101.370751,inf,inf,inf,inf,
1718,101.370501,inf,inf,inf,inf,
1719,101.370251,inf,inf,inf,inf,
1720,101.370001,9.7,inf,inf,inf,
1721,101.369751,9.6,inf,inf,inf,
1722,101.369501,9.3,inf,inf,inf,
1723,101.369251,9.0,inf,inf,inf,
1724,101.369001,9.0,inf,inf,inf,
1725,101.368751,8.8,inf,inf,inf,
1726,101.368501,8.8,inf,inf,inf,
1727,101.368251,8.8,inf,inf,inf,
1728,101.368001,8.5,inf,inf,inf,
1729,101.367751,8.6,inf,inf,inf,
1730,101.367501,8.6,18.3,21.6,8.2,
1731,101.367251,8.6,inf,inf,inf,
1732,101.367001,8.9,inf,inf,inf,
1733,101.366751,9.0,inf,inf,inf,
1734,101.366501,inf,inf,inf,inf,
1735,101.366251,9.6,inf,inf,inf,
1736,101.366001,9.9,inf,inf,inf,
1737,101.365751,10.0,inf,inf,inf,
1738,101.365501,inf,inf,inf,inf,
1739,101.365251,10.5,inf,inf,inf,
1740,101.365001,10.7,inf,inf,inf,
1741,101.364751,10.9,inf,inf,inf,
1742,101.364501,inf,inf,inf,inf,
1743,101.364251,11.4,inf,inf,inf,
1744,101.364001,inf,inf,inf,inf,
1745,101.363751,11.3,inf,inf,inf,
1746,101.363501,11.3,inf,inf,inf,
1747,101.363251,11.1,inf,inf,inf,
1748,101.363001,11.3,inf,inf,inf,
1749,101.362751,inf,inf,inf,inf,
1750,101.362501,11.0,inf,inf,inf,
1751,101.362251,10.9,inf,inf,inf,
1752,101.362001,10.7,inf,inf,inf,
1753,101.361751,inf,inf,inf,inf,
1754,101.361501,10.5,inf,inf,inf,
1755,101.361251,10.4,inf,inf,inf,
1756,101.361001,10.1,inf,inf,inf,
1757,101.360751,10.0,inf,inf,inf,
1758,101.360501,9.8,inf,inf,inf,
1759,101.360251,9.8,inf,inf,inf,
1760,101.360001,9.7,inf,inf,inf,
1761,101.359751,9.6,inf,inf,inf,
1762,101.359501,9.8,inf,inf,inf,
1763,101.359251,9.6,inf,inf,inf,
1764,101.359001,9.6,inf,inf,inf,
1765,101.358751,9.7,inf,inf,inf,
1766,101.358501,9.5,inf,inf,inf,
1767,101.358251,9.5,inf,inf,inf,
1768,101.358001,9.5,inf,inf,inf,
1769,101.357751,9.5,inf,inf,inf,
1770,101.357501,9.5,inf,inf,inf,
1771,101.357251,9.6,inf,inf,inf,
1772,101.357001,9.5,inf,inf,inf,
1773,101.356751,9.6,inf,inf,inf,
1774,101.356501,9.6,18.8,22.6,9.6,
1775,101.356251,9.6,inf,inf,inf,
1776,101.356001,9.8,inf,inf,inf,
1777,101.355751,9.7,19.3,23.0,10.2,
1778,101.355501,9.8,inf,inf,inf,
1779,101.355251,9.8,inf,inf,inf,
1780,101.355001,9.6,19.7,23.2,10.5,
1781,101.354751,10.0,inf,inf,inf,
1782,101.354501,9.8,inf,inf,inf,
1783,101.354251,9.5,19.8,23.3,10.5,
1784,101.354001,9.9,inf,inf,inf,
1785,101.353751,9.6,inf,inf,inf,
1786,101.353501,9.2,19.7,23.0,10.2,
1787,101.353251,9.5,inf,inf,inf,
1788,101.353001,9.4,inf,inf,inf,
1789,101.352751,9.1,20.1,23.2,10.5,
1790,101.352501,9.4,inf,inf,inf,
1791,101.352251,8.9,inf,inf,inf,
1792,101.352001,8.8,20.3,23.2,10.5,
1793,101.351751,inf,inf,inf,inf,
1794,101.351501,8.9,inf,inf,inf,
1795,101.351251,8.6,20.5,23.2,10.5,
1796,101.351001,9.1,inf,inf,inf,
1797,101.350751,9.1,inf,inf,inf,
1798,101.350501,8.5,20.9,23.4,10.8,
1799,101.350251,8.7,inf,inf,inf,
1800,101.350001,8.7,inf,inf,inf,
1801,101.349751,8.4,20.9,23.4,10.8,
1802,101.349501,8.8,inf,inf,inf,
1803,101.349251,8.7,inf,inf,inf,
1804,101.349001,8.2,21.1,23.4,10.8,
1805,101.348751,8.4,inf,inf,inf,
1806,101.348501,8.4,inf,inf,inf,
1807,101.348251,8.1,21.1,23.4,10.7,
1808,101.348001,8.2,inf,inf,inf,
1809,101.347751,7.9,inf,inf,inf,
1810,101.347501,8.0,21.2,23.4,10.7,
1811,101.347251,inf,inf,inf,inf,
1812,101.347001,8.4,inf,inf,inf,
1813,101.346751,8.3,21.0,23.4,10.8,
1814,101.346501,8.4,inf,inf,inf,
1815,101.346251,8.8,inf,inf,inf,
1816,101.346001,9.1,inf,inf,inf,
1817,101.345751,9.2,inf,inf,inf,
1818,101.345501,9.1,21.0,23.9,11.5,
1819,101.345251,inf,inf,inf,inf,
1820,101.345001,9.6,20.9,24.1,11.8,
1821,101.344751,9.9,inf,inf,inf,
1822,101.344501,10.0,inf,inf,inf,
1823,101.344251,10.2,inf,inf,inf,
1824,101.344001,10.5,inf,inf,inf,
1825,101.343751,10.2,inf,inf,inf,
1826,101.343501,inf,inf,inf,inf,
1827,101.343251,inf,inf,inf,inf,
1828,101.343001,inf,inf,inf,inf,
1829,101.342751,inf,inf,inf,inf,
1830,101.342501,inf,inf,inf,inf,
1831,101.342251,inf,inf,inf,inf,
1832,101.342001,10.8,inf,inf,inf,
1833,101.341751,10.5,inf,inf,inf,
1834,101.341501,inf,inf,inf,inf,
1835,101.341251,10.3,inf,inf,inf,
1836,101.341001,9.6,inf,inf,inf,
1837,101.340751,inf,inf,inf,inf,
1838,101.340501,9.0,inf,inf,inf,
1839,101.340251,8.7,inf,inf,inf,
1840,101.340001,9.1,inf,inf,inf,
1841,101.339751,8.3,inf,inf,inf,
1842,101.339501,inf,inf,inf,inf,
1843,101.339251,inf,inf,inf,inf,
1844,101.339001,7.6,inf,inf,inf,
1845,101.338751,inf,inf,inf,inf,
1846,101.338501,8.2,inf,inf,inf,
1847,101.338251,inf,inf,inf,inf,
1848,101.338001,inf,inf,inf,inf,
1849,101.337751,inf,inf,inf,inf,
1850,101.337501,inf,inf,inf,inf,
1851,101.337251,8.2,inf,inf,inf,
1852,101.337001,inf,inf,inf,inf,
1853,101.336751,7.6,inf,inf,inf,
1854,101.336501,7.7,inf,inf,inf,
1855,101.336251,7.8,22.0,23.9,11.4,
1856,101.336001,inf,inf,inf,inf,
1857,101.335751,inf,inf,inf,inf,
1858,101.335501,inf,inf,inf,inf,
1859,101.335251,7.9,inf,inf,inf,
1860,101.335001,8.0,inf,inf,inf,
1861,101.334751,7.7,inf,inf,inf,
1862,101.334501,7.7,inf,inf,inf,
1863,101.334251,inf,inf,inf,inf,
1864,101.334001,7.5,inf,inf,inf,
1865,101.333751,7.7,inf,inf,inf,
1866,101.333501,8.0,inf,inf,inf,
1867,101.333251,8.4,inf,inf,inf,
1868,101.333001,8.4,inf,inf,inf,
1869,101.332751,7.9,23.4,25.0,12.9,
1870,101.332501,inf,inf,inf,inf,
1871,101.332251,8.0,inf,inf,inf,
1872,101.332001,8.1,23.5,25.2,13.2,
1873,101.331751,inf,inf,inf,inf,
1874,101.331501,inf,inf,inf,inf,
1875,101.331251,8.3,23.9,25.7,13.9,
1876,101.331001,inf,inf,inf,inf,
1877,101.330751,inf,inf,inf,inf,
1878,101.330501,8.6,24.2,26.1,14.4,
1879,101.330251,inf,inf,inf,inf,
1880,101.330001,inf,inf,inf,inf,
1881,101.329751,8.9,24.4,26.3,14.8,
1882,101.329501,inf,inf,inf,inf,
1883,101.329251,inf,inf,inf,inf,
1884,101.329001,9.3,24.6,26.7,15.3,
1885,101.328751,inf,inf,inf,inf,
1886,101.328501,inf,inf,inf,inf,
1887,101.328251,9.7,24.6,27.0,15.7,
1888,101.328001,9.6,inf,inf,inf,
1889,101.327751,inf,inf,inf,inf,
1890,101.327501,9.7,24.6,27.0,15.7,
1891,101.327251,inf,inf,inf,inf,
1892,101.327001,inf,inf,inf,inf,
1893,101.326751,9.8,24.6,27.0,15.7,
