Track Name,,Line name,1150114XYLDN1,Report Name,Wear_right,Operator,
Starting Km,100.971,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2026.01.15, Measurement Time, 02:15:28

check,mile(Km),W1/R,W2/R,W3/R,W4/R,ID
15755,97.032260,7.7,0.0,8.0,0.4,
15756,97.032010,7.2,0.0,7.8,0.3,
15757,97.031760,6.6,0.2,7.9,0.2,
15758,97.031510,7.7,0.0,7.8,0.2,
15759,97.031260,6.9,0.0,7.9,0.2,
15760,97.031010,8.2,0.0,7.9,0.3,
15761,97.030760,7.2,0.0,7.9,0.3,
15762,97.030510,8.3,0.0,7.9,0.3,
15763,97.030260,7.8,0.0,8.1,0.3,
15764,97.030010,8.0,0.1,8.0,0.5,
15765,97.029760,8.8,0.0,8.1,0.3,
15766,97.029510,9.0,0.2,8.3,0.5,
15767,97.029260,7.9,0.1,8.3,0.4,
15768,97.029010,8.4,0.0,8.4,0.3,
15769,97.028760,8.6,0.0,8.7,0.3,
15770,97.028510,8.1,0.1,8.6,0.4,
15771,97.028260,8.7,0.0,8.4,0.4,
15772,97.028010,8.9,0.0,8.7,0.3,
15773,97.027760,9.0,0.3,8.6,0.5,
15774,97.027510,9.3,0.0,8.2,0.3,
15775,97.027260,9.4,0.0,8.3,0.3,
15776,97.027010,8.2,0.2,8.6,0.5,
15777,97.026760,8.9,0.2,8.6,0.5,
15778,97.026510,9.0,0.1,8.5,0.4,
15779,97.026260,8.8,0.0,8.4,0.3,
15780,97.026010,8.5,0.1,8.3,0.4,
15781,97.025760,7.6,0.4,8.4,0.5,
15782,97.025510,8.3,0.4,8.6,0.7,
15783,97.025260,8.6,0.0,8.1,0.3,
15784,97.025010,7.9,0.0,8.5,0.3,
15785,97.024760,8.5,0.0,8.4,0.4,
15786,97.024510,7.5,0.0,8.2,0.3,
15787,97.024260,8.7,0.0,8.3,0.2,
15788,97.024010,8.9,0.4,8.4,0.6,
15789,97.023760,8.4,0.0,8.3,0.3,
15790,97.023510,7.5,0.0,8.3,0.3,
15791,97.023260,8.7,0.0,8.2,0.3,
15792,97.023010,8.1,0.0,8.1,0.1,
15793,97.022760,8.4,0.0,8.2,0.3,
15794,97.022510,7.6,0.0,7.9,0.2,
15795,97.022260,9.0,0.0,8.6,0.3,
15796,97.022010,8.3,0.0,8.4,0.2,
15797,97.021760,8.6,0.0,8.4,0.2,
15798,97.021510,8.6,0.0,9.1,0.3,
15799,97.021260,9.2,0.0,9.1,0.3,
15800,97.021010,10.0,0.0,9.5,0.1,
15801,97.020760,9.7,0.0,9.6,0.4,
15802,97.020510,11.3,0.2,10.0,0.4,
15803,97.020260,9.6,0.2,10.0,0.5,
15804,97.020010,10.4,0.0,9.5,0.3,
15805,97.019760,9.3,0.0,9.0,0.3,
15806,97.019510,10.5,0.3,9.2,0.6,
15807,97.019260,9.2,0.3,9.3,0.6,
15808,97.019010,9.9,0.2,9.2,0.5,
15809,97.018760,8.9,0.2,9.5,0.5,
15810,97.018510,9.6,0.0,8.8,0.3,
15811,97.018260,8.5,0.0,8.6,0.4,
15812,97.018010,9.6,0.2,8.5,0.5,
15813,97.017760,9.6,0.0,8.3,0.3,
15814,97.017510,8.7,0.0,8.3,0.4,
15815,97.017260,8.8,0.1,8.3,0.4,
15816,97.017010,9.6,0.1,8.6,0.4,
15817,97.016760,8.5,0.1,8.4,0.4,
15818,97.016510,8.4,0.4,9.1,0.7,
15819,97.016260,9.7,0.3,8.5,0.6,
15820,97.016010,8.2,0.3,8.7,0.6,
15821,97.015760,8.5,0.3,8.5,0.6,
15822,97.015510,8.2,0.0,8.3,0.4,
15823,97.015260,8.3,0.1,8.6,0.4,
15824,97.015010,9.3,0.1,8.7,0.4,
15825,97.014760,8.6,0.1,8.9,0.4,
15826,97.014510,9.2,0.0,8.5,0.3,
15827,97.014260,8.5,0.1,8.8,0.4,
15828,97.014010,8.8,0.0,8.9,0.2,
15829,97.013760,9.4,0.1,8.6,0.4,
15830,97.013510,9.4,0.1,8.6,0.6,
15831,97.013260,10.0,0.0,8.9,0.5,
15832,97.013010,10.0,0.0,9.1,0.4,
15833,97.012760,9.4,0.1,9.0,0.5,
15834,97.012510,10.2,0.0,9.2,0.3,
15835,97.012260,9.4,0.1,8.8,0.4,
15836,97.012010,9.3,0.2,9.4,0.5,
15837,97.011760,9.4,0.0,9.1,0.2,
15838,97.011510,10.2,0.0,9.1,0.2,
15839,97.011260,10.8,0.3,9.6,0.6,
15840,97.011010,9.3,0.0,9.0,0.1,
15841,97.010760,9.7,0.1,9.4,0.5,
15842,97.010510,10.7,0.3,9.2,0.5,
15843,97.010260,10.9,0.3,9.1,0.6,
15844,97.010010,10.6,0.2,9.4,0.5,
15845,97.009760,9.2,0.3,9.1,0.6,
15846,97.009510,9.4,0.1,9.3,0.5,
15847,97.009260,9.2,0.1,8.8,0.4,
15848,97.009010,9.7,0.4,9.0,0.7,
15849,97.008760,9.0,0.1,8.9,0.5,
15850,97.008510,9.2,0.4,9.4,0.7,
15851,97.008260,9.7,0.4,9.3,0.7,
15852,97.008010,9.0,0.1,8.6,0.5,
15853,97.007760,10.1,0.0,8.7,0.3,
15854,97.007510,10.1,0.2,8.8,0.5,
15855,97.007260,10.7,0.1,8.8,0.4,
15856,97.007010,9.6,0.0,9.2,0.3,
15857,97.006760,9.5,0.1,9.2,0.3,
15858,97.006510,9.8,0.3,9.6,0.6,
15859,97.006260,9.8,0.1,9.6,0.5,
15860,97.006010,9.7,0.1,9.4,0.6,
15861,97.005760,10.7,0.1,9.2,0.5,
15862,97.005510,10.3,0.2,9.2,0.6,
15863,97.005260,10.6,0.2,9.1,0.5,
15864,97.005010,10.0,0.2,9.5,0.6,
15865,97.004760,11.6,0.0,9.3,0.5,
15866,97.004510,11.7,0.2,9.4,0.7,
15867,97.004260,11.8,0.1,9.5,0.5,
15868,97.004010,12.3,0.3,9.9,0.6,
15869,97.003760,11.5,0.3,9.8,0.8,
15870,97.003510,11.9,0.4,10.2,1.1,
15871,97.003260,11.2,0.5,10.6,1.2,
15872,97.003010,11.2,0.0,10.3,0.3,
15873,97.002760,12.3,0.1,10.3,0.3,
15874,97.002510,12.2,0.1,10.1,0.4,
15875,97.002260,11.9,0.3,10.1,0.5,
15876,97.002010,10.8,0.1,10.0,0.3,
15877,97.001760,11.4,0.0,9.7,0.2,
15878,97.001510,10.4,0.2,9.9,0.5,
15879,97.001260,10.1,0.0,9.2,0.4,
15880,97.001010,10.1,0.0,9.3,0.3,
15881,97.000760,9.9,0.3,9.9,0.7,
15882,97.000510,9.6,0.0,8.9,0.3,
15883,97.000260,9.5,0.1,9.3,0.4,
15884,97.000010,9.6,0.3,8.9,0.6,
15885,96.999760,9.1,0.0,8.3,0.2,
15886,96.999510,9.8,0.1,9.1,0.4,
15887,96.999260,10.2,0.0,8.5,0.3,
15888,96.999010,9.3,0.0,8.5,0.6,
15889,96.998760,9.5,0.0,8.6,0.3,
15890,96.998510,10.6,0.0,8.6,0.3,
15891,96.998260,10.2,0.0,9.0,0.3,
15892,96.998010,11.4,0.0,9.5,0.1,
15893,96.997760,10.0,0.0,9.2,0.3,
15894,96.997510,10.7,0.0,9.3,0.2,
15895,96.997260,10.9,0.1,9.6,0.7,
15896,96.997010,10.3,0.3,9.4,0.6,
15897,96.996760,10.7,0.0,9.1,0.3,
15898,96.996510,10.3,0.2,9.2,0.5,
15899,96.996260,11.5,0.4,9.3,0.7,
15900,96.996010,9.7,0.0,9.5,0.3,
15901,96.995760,10.5,0.0,9.0,0.4,
15902,96.995510,9.5,0.0,9.0,0.2,
15903,96.995260,10.9,0.0,9.5,0.3,
15904,96.995010,11.1,0.0,9.0,0.6,
15905,96.994760,10.4,0.1,9.1,0.4,
15906,96.994510,11.3,0.0,9.5,0.5,
15907,96.994260,10.8,0.2,9.4,0.4,
15908,96.994010,11.8,0.3,9.6,0.7,
15909,96.993760,11.3,0.0,9.3,0.6,
15910,96.993510,10.2,0.0,9.2,0.3,
15911,96.993260,11.1,0.0,9.1,0.2,
15912,96.993010,10.1,0.0,9.4,0.3,
15913,96.992760,10.4,0.1,9.4,0.5,
15914,96.992510,11.2,0.1,9.6,0.4,
15915,96.992260,10.9,0.0,9.3,0.5,
15916,96.992010,11.2,0.1,9.6,0.4,
15917,96.991760,11.6,0.3,9.6,0.6,
15918,96.991510,10.9,0.0,9.3,0.3,
15919,96.991260,10.3,0.3,9.5,0.6,
15920,96.991010,10.8,0.3,9.9,0.6,
15921,96.990760,11.2,0.2,9.5,0.5,
15922,96.990510,10.9,0.0,9.4,0.4,
15923,96.990260,11.1,0.2,9.5,0.5,
15924,96.990010,10.3,0.1,9.6,0.5,
15925,96.989760,11.0,0.3,9.8,0.7,
15926,96.989510,10.6,0.4,9.9,0.6,
15927,96.989260,10.2,0.0,9.9,0.3,
15928,96.989010,10.9,0.0,10.4,0.2,
15929,96.988760,10.3,0.0,9.8,0.6,
15930,96.988510,11.1,0.1,9.9,0.6,
15931,96.988260,10.7,0.1,10.4,0.6,
15932,96.988010,10.4,0.1,10.0,0.6,
15933,96.987760,11.8,0.2,10.3,0.6,
15934,96.987510,11.2,0.2,9.9,0.6,
15935,96.987260,10.5,0.0,9.7,0.4,
15936,96.987010,10.7,0.0,9.5,0.3,
15937,96.986760,11.2,0.0,9.6,0.3,
15938,96.986510,10.8,0.1,9.4,0.4,
15939,96.986260,10.5,0.0,9.1,0.3,
15940,96.986010,10.2,0.0,9.0,0.3,
15941,96.985760,9.8,0.0,8.8,0.3,
15942,96.985510,9.7,0.0,9.0,0.6,
15943,96.985260,9.9,0.0,9.2,0.6,
15944,96.985010,10.8,0.0,9.4,0.5,
15945,96.984760,9.9,0.0,9.1,0.4,
15946,96.984510,10.4,0.1,9.0,0.7,
15947,96.984260,10.1,0.2,9.2,0.5,
15948,96.984010,9.4,0.1,9.3,0.5,
15949,96.983760,10.3,0.1,9.2,0.5,
15950,96.983510,10.6,0.3,9.3,0.5,
15951,96.983260,10.0,0.2,9.2,0.8,
15952,96.983010,10.0,0.1,9.7,0.5,
15953,96.982760,10.9,0.4,9.7,0.9,
15954,96.982510,10.5,0.3,9.9,0.6,
15955,96.982260,11.3,0.2,9.8,0.4,
15956,96.982010,11.1,0.3,10.0,0.6,
15957,96.981760,10.6,0.0,9.8,0.6,
15958,96.981510,11.1,0.2,10.1,0.5,
15959,96.981260,11.1,0.2,10.2,0.8,
15960,96.981010,11.5,0.0,10.0,0.8,
15961,96.980760,11.7,0.1,10.1,0.9,
15962,96.980510,11.5,0.1,10.2,0.3,
15963,96.980260,11.6,0.2,9.9,0.5,
15964,96.980010,11.3,0.1,9.7,0.4,
15965,96.979760,11.5,0.4,10.2,0.7,
15966,96.979510,11.2,0.3,9.6,0.8,
15967,96.979260,11.8,0.3,9.6,0.5,
15968,96.979010,11.4,0.4,9.8,1.0,
15969,96.978760,10.8,0.4,9.4,0.6,
15970,96.978510,10.5,0.3,9.2,0.7,
15971,96.978260,9.6,0.5,9.3,1.1,
15972,96.978010,9.4,0.2,9.0,1.1,
15973,96.977760,10.0,0.1,9.2,0.7,
15974,96.977510,9.4,0.1,9.1,1.0,
15975,96.977260,10.3,0.1,9.1,0.8,
15976,96.977010,10.3,0.1,9.1,0.7,
15977,96.976760,9.6,0.3,9.5,0.6,
15978,96.976510,10.6,0.2,9.3,0.8,
15979,96.976260,10.3,0.4,9.5,0.6,
15980,96.976010,9.7,0.1,9.1,0.4,
15981,96.975760,9.9,0.1,9.2,0.4,
15982,96.975510,10.4,0.0,9.3,0.2,
15983,96.975260,10.6,0.1,9.2,0.4,
15984,96.975010,9.7,0.1,9.1,0.4,
15985,96.974760,10.4,0.3,9.7,0.6,
15986,96.974510,9.6,0.4,9.2,0.7,
15987,96.974260,9.8,0.0,8.8,0.4,
15988,96.974010,10.3,0.0,8.9,0.3,
15989,96.973760,9.3,0.2,8.8,0.6,
15990,96.973510,10.1,0.0,8.7,0.6,
15991,96.973260,10.1,0.0,8.7,0.3,
15992,96.973010,9.2,0.0,8.9,0.6,
15993,96.972760,9.3,0.0,8.8,0.9,
15994,96.972510,10.0,0.1,8.6,0.4,
15995,96.972260,9.8,0.2,8.9,0.8,
15996,96.972010,9.9,0.2,9.0,0.5,
15997,96.971760,10.8,0.3,9.7,0.6,
15998,96.971510,10.0,0.0,9.3,0.6,
15999,96.971260,10.4,0.1,9.9,0.4,
16000,96.971010,11.8,0.4,10.3,0.6,
16001,96.970760,11.6,0.4,10.1,0.9,
16002,96.970510,11.5,0.1,9.9,0.3,
16003,96.970260,11.5,0.2,10.3,0.5,
16004,96.970010,11.5,0.2,10.0,0.5,
16005,96.969760,11.5,0.2,10.1,0.5,
16006,96.969510,11.6,0.1,10.0,0.4,
16007,96.969260,11.4,0.0,9.9,0.2,
16008,96.969010,11.6,0.3,10.0,0.6,
16009,96.968760,11.5,0.2,9.9,0.8,
16010,96.968510,11.4,0.2,10.2,0.4,
16011,96.968260,11.5,0.1,10.0,1.0,
16012,96.968010,11.8,0.0,10.1,0.2,
16013,96.967760,11.9,0.0,10.5,0.4,
16014,96.967510,13.1,0.5,11.1,1.0,
16015,96.967260,12.4,0.2,11.0,0.7,
16016,96.967010,12.6,0.1,11.3,0.4,
16017,96.966760,12.3,0.0,10.9,0.2,
16018,96.966510,12.4,0.3,10.9,0.5,
16019,96.966260,12.0,0.0,10.5,0.6,
16020,96.966010,11.9,0.0,10.4,0.2,
16021,96.965760,11.9,0.2,10.7,0.7,
16022,96.965510,11.7,0.3,10.2,0.5,
16023,96.965260,11.3,0.0,9.8,0.2,
16024,96.965010,11.5,0.3,10.1,0.8,
16025,96.964760,11.6,0.4,10.2,0.8,
16026,96.964510,11.7,0.2,10.6,0.5,
16027,96.964260,11.7,0.3,10.3,0.5,
16028,96.964010,11.5,0.2,10.6,0.7,
16029,96.963760,11.4,0.1,10.3,0.9,
16030,96.963510,11.3,0.0,9.7,0.5,
16031,96.963260,11.4,0.1,10.3,0.3,
16032,96.963010,11.3,0.1,9.6,0.4,
16033,96.962760,11.2,0.1,9.7,0.3,
16034,96.962510,11.3,0.2,10.2,0.8,
16035,96.962260,11.1,0.1,10.1,0.6,
16036,96.962010,10.9,0.1,9.4,0.8,
16037,96.961760,10.7,0.3,9.4,0.6,
16038,96.961510,10.3,0.0,9.6,0.5,
16039,96.961260,10.5,0.2,9.3,0.5,
16040,96.961010,10.4,0.1,9.2,0.4,
16041,96.960760,10.5,0.0,9.2,0.7,
16042,96.960510,10.8,0.0,9.8,0.3,
16043,96.960260,11.2,0.0,9.5,0.3,
16044,96.960010,10.9,0.0,9.6,0.3,
16045,96.959760,11.0,0.3,9.7,0.5,
16046,96.959510,11.1,0.4,9.8,0.7,
16047,96.959260,10.8,0.2,10.1,0.5,
16048,96.959010,11.2,0.9,10.1,1.3,
16049,96.958760,10.5,0.1,9.5,0.9,
16050,96.958510,10.7,0.2,9.6,0.7,
16051,96.958260,10.7,0.5,9.7,1.0,
16052,96.958010,10.6,0.2,9.3,0.4,
16053,96.957760,9.9,0.2,9.0,0.5,
16054,96.957510,9.9,0.4,9.0,0.7,
16055,96.957260,9.6,0.2,8.6,0.7,
16056,96.957010,10.1,0.3,8.6,0.9,
16057,96.956760,9.4,0.3,8.8,0.6,
16058,96.956510,9.5,0.3,9.0,0.5,
16059,96.956260,10.0,0.0,9.0,0.3,
16060,96.956010,9.2,0.0,8.6,0.2,
16061,96.955760,9.5,0.0,9.0,0.3,
16062,96.955510,9.9,0.1,9.1,0.4,
16063,96.955260,10.2,0.2,8.9,0.5,
16064,96.955010,11.0,0.1,9.2,0.3,
16065,96.954760,10.8,0.0,9.1,0.3,
16066,96.954510,11.2,0.0,9.5,0.2,
16067,96.954260,11.3,0.0,9.6,0.6,
16068,96.954010,11.7,0.1,9.9,0.3,
16069,96.953760,12.0,0.5,10.2,1.2,
16070,96.953510,11.6,0.0,10.3,0.5,
16071,96.953260,11.6,0.2,10.2,0.8,
16072,96.953010,11.6,0.4,9.8,0.6,
16073,96.952760,11.3,0.4,9.7,1.0,
16074,96.952510,11.1,0.4,9.8,0.9,
16075,96.952260,10.5,0.3,9.3,0.6,
16076,96.952010,10.2,0.3,9.3,0.6,
16077,96.951760,10.0,0.3,9.2,0.6,
16078,96.951510,10.5,1.3,9.9,1.7,
16079,96.951260,9.4,0.2,8.8,0.9,
16080,96.951010,9.2,0.1,8.6,0.4,
16081,96.950760,9.8,0.6,9.1,0.9,
16082,96.950510,9.1,0.1,8.9,0.4,
16083,96.950260,9.0,0.1,8.6,0.8,
16084,96.950010,9.4,0.6,9.0,0.9,
16085,96.949760,9.3,0.3,8.6,0.6,
16086,96.949510,9.0,0.0,8.5,0.3,
16087,96.949260,9.4,0.9,9.0,1.5,
16088,96.949010,8.7,0.2,8.3,0.7,
16089,96.948760,8.8,0.2,8.2,0.8,
16090,96.948510,8.8,0.0,8.0,0.3,
16091,96.948260,7.2,0.3,7.7,0.4,
16092,96.948010,8.1,0.0,7.9,0.3,
16093,96.947760,8.0,0.7,8.0,0.9,
16094,96.947510,7.8,0.3,7.9,0.8,
16095,96.947260,7.2,0.4,7.7,0.4,
16096,96.947010,8.6,0.5,8.2,0.8,
16097,96.946760,7.5,0.6,7.9,0.5,
16098,96.946510,8.2,0.4,8.1,0.5,
16099,96.946260,7.7,0.9,8.6,0.9,
16100,96.946010,8.9,0.1,8.2,0.5,
16101,96.945760,7.6,0.4,8.2,0.5,
16102,96.945510,8.7,0.8,8.3,1.1,
16103,96.945260,8.0,0.0,7.9,0.6,
16104,96.945010,7.9,0.0,7.6,0.4,
16105,96.944760,8.9,0.6,8.1,1.2,
16106,96.944510,7.7,0.1,7.5,0.7,
16107,96.944260,8.6,0.0,7.2,0.3,
16108,96.944010,8.7,1.0,7.9,1.2,
16109,96.943760,7.9,0.2,7.1,0.5,
16110,96.943510,7.7,0.1,6.9,0.5,
16111,96.943260,8.4,0.5,7.4,0.7,
16112,96.943010,7.8,0.1,7.0,0.5,
16113,96.942760,7.8,0.1,6.8,0.5,
16114,96.942510,8.3,0.5,7.4,0.8,
16115,96.942260,6.8,0.4,7.4,0.7,
16116,96.942010,7.8,0.2,7.1,0.5,
16117,96.941760,7.9,0.9,7.6,1.2,
16118,96.941510,7.4,0.1,6.6,0.4,
16119,96.941260,7.1,0.1,6.7,0.4,
16120,96.941010,7.7,0.8,7.3,1.0,
16121,96.940760,7.3,0.1,6.8,0.4,
16122,96.940510,6.5,0.1,6.8,0.5,
16123,96.940260,7.4,0.5,7.1,0.8,
16124,96.940010,6.0,0.1,6.7,0.3,
16125,96.939760,6.8,0.0,6.6,0.4,
16126,96.939510,7.3,0.1,6.7,0.5,
16127,96.939260,6.9,0.0,6.5,0.4,
16128,96.939010,6.4,0.0,6.6,0.3,
16129,96.938760,6.5,0.2,6.9,0.5,
16130,96.938510,6.4,0.2,6.9,0.4,
16131,96.938260,7.6,0.0,7.1,0.6,
16132,96.938010,7.4,0.1,7.2,0.5,
16133,96.937760,7.5,0.0,6.9,0.5,
16134,96.937510,7.7,0.0,7.1,0.5,
16135,96.937260,7.6,0.1,7.2,0.7,
16136,96.937010,7.2,0.1,7.2,0.6,
16137,96.936760,6.6,0.3,7.1,0.4,
16138,96.936510,7.6,0.9,7.9,1.0,
16139,96.936260,6.8,0.3,7.3,0.5,
16140,96.936010,7.3,0.2,7.4,0.5,
16141,96.935760,7.3,1.1,8.1,1.1,
16142,96.935510,6.8,0.4,7.5,0.5,
16143,96.935260,7.0,0.5,7.5,0.6,
16144,96.935010,8.0,0.8,7.9,1.1,
16145,96.934760,7.7,0.2,7.3,0.5,
16146,96.934510,7.2,0.2,7.3,0.5,
16147,96.934260,6.9,1.1,7.8,1.1,
16148,96.934010,6.4,0.3,6.9,0.5,
16149,96.933760,6.5,0.2,6.9,0.4,
16150,96.933510,5.8,0.9,7.0,0.8,
16151,96.933260,5.6,0.3,6.5,0.4,
16152,96.933010,5.2,0.4,6.3,0.3,
16153,96.932760,6.3,0.1,6.5,0.4,
16154,96.932510,5.1,0.6,6.4,0.4,
16155,96.932260,5.0,0.4,6.4,0.3,
16156,96.932010,5.2,0.7,6.7,0.3,
16157,96.931760,6.4,0.0,6.7,0.2,
16158,96.931510,5.2,0.0,6.3,0.1,
16159,96.931260,6.5,0.3,6.8,0.4,
16160,96.931010,5.0,0.9,6.8,0.5,
16161,96.930760,5.3,0.7,6.6,0.7,
16162,96.930510,5.0,0.8,6.3,0.7,
16163,96.930260,5.1,0.7,6.2,0.7,
16164,96.930010,5.4,0.4,6.1,0.5,
16165,96.929760,4.7,0.5,6.0,0.4,
16166,96.929510,4.4,0.5,5.9,0.2,
16167,96.929260,4.1,0.9,5.8,0.5,
16168,96.929010,4.7,0.5,5.8,0.5,
16169,96.928760,4.1,0.8,5.9,0.5,
16170,96.928510,4.9,0.4,5.8,0.5,
16171,96.928260,4.2,0.9,5.9,0.7,
16172,96.928010,4.3,0.8,5.9,0.7,
16173,96.927760,4.3,0.8,5.9,0.7,
16174,96.927510,4.9,0.6,5.9,0.7,
16175,96.927260,3.8,0.7,5.5,0.6,
16176,96.927010,4.0,0.5,5.4,0.5,
16177,96.926760,3.6,0.5,5.2,0.4,
16178,96.926510,4.1,0.3,5.2,0.5,
16179,96.926260,4.3,0.3,5.2,0.5,
16180,96.926010,4.6,0.5,5.4,0.8,
16181,96.925760,3.8,0.6,5.2,0.6,
16182,96.925510,3.9,0.6,5.3,0.6,
16183,96.925260,3.5,1.3,5.6,1.2,
16184,96.925010,3.1,0.7,4.8,0.6,
16185,96.924760,2.7,0.9,4.8,0.7,
16186,96.924510,2.4,1.1,4.7,0.8,
16187,96.924260,2.3,0.6,4.3,0.5,
16188,96.924010,3.0,0.0,4.0,0.4,
16189,96.923760,1.6,0.7,4.1,0.5,
16190,96.923510,1.5,0.5,3.9,0.4,
16191,96.923260,1.2,0.7,3.8,0.5,
16192,96.923010,1.0,0.8,3.7,0.6,
16193,96.922760,1.0,0.6,3.6,0.5,
16194,96.922510,1.2,0.4,3.4,0.5,
16195,96.922260,0.5,0.6,3.3,0.4,
16196,96.922010,1.5,0.1,3.2,0.4,
16197,96.921760,0.4,0.6,3.2,0.4,
16198,96.921510,0.6,1.0,3.5,0.8,
16199,96.921260,1.6,0.0,3.1,0.5,
16200,96.921010,0.2,0.4,3.0,0.4,
16201,96.920760,0.7,0.0,2.9,0.4,
16202,96.920510,0.2,0.1,2.7,0.4,
16203,96.920260,0.5,0.0,2.6,0.4,
16204,96.920010,0.7,0.0,2.6,0.4,
16205,96.919760,1.3,0.0,2.6,0.5,
16206,96.919510,0.0,0.1,2.5,0.6,
16207,96.919260,0.9,0.0,2.4,0.5,
16208,96.919010,0.1,0.4,2.7,0.8,
16209,96.918760,0.5,0.0,2.1,0.4,
16210,96.918510,0.9,0.0,1.9,0.5,
16211,96.918260,0.6,0.3,1.9,0.8,
16212,96.918010,0.9,0.0,1.4,0.5,
16213,96.917760,0.0,0.0,1.4,0.4,
16214,96.917510,0.7,0.8,1.8,1.1,
16215,96.917260,0.1,0.0,0.7,0.4,
16216,96.917010,0.0,0.0,0.6,0.4,
16217,96.916760,0.2,0.5,1.0,1.0,
16218,96.916510,0.0,0.0,0.4,0.5,
16219,96.916260,0.0,0.1,0.4,0.6,
16220,96.916010,0.2,0.8,0.9,1.2,
16221,96.915760,0.0,0.3,0.4,0.8,
16222,96.915510,0.5,0.1,0.2,0.6,
16223,96.915260,0.2,0.2,0.3,0.8,
16224,96.915010,0.0,0.1,0.5,0.8,
16225,96.914760,0.6,0.6,1.1,1.1,
16226,96.914510,0.8,0.9,1.2,1.3,
16227,96.914260,0.7,0.5,1.0,1.0,
16228,96.914010,0.9,1.0,1.3,1.4,
16229,96.913760,0.5,1.0,1.0,1.2,
16230,96.913510,0.7,1.0,1.1,1.6,
16231,96.913260,0.9,1.9,1.6,2.2,
16232,96.913010,0.4,1.0,1.0,1.5,
16233,96.912760,0.4,1.4,1.3,1.8,
16234,96.912510,0.8,2.2,2.0,2.5,
16235,96.912260,0.0,0.0,0.4,0.4,
16236,96.912010,0.7,1.1,1.2,1.3,
16237,96.911760,0.1,0.0,0.8,0.6,
16238,96.911510,1.2,1.5,1.8,1.8,
16239,96.911260,1.6,1.0,1.7,1.3,
16240,96.911010,0.0,0.2,0.0,1.3,
16241,96.910760,0.0,0.0,0.3,0.0,
16242,96.910510,0.6,1.6,1.8,1.8,
16243,96.910260,0.2,1.1,1.2,1.5,
16244,96.910010,0.1,0.5,0.8,0.7,
16245,96.909760,0.1,0.3,0.7,0.7,
16246,96.909510,0.0,0.0,0.2,0.1,
16247,96.909260,0.0,0.1,0.5,0.4,
16248,96.909010,0.0,0.0,0.2,0.3,
16249,96.908760,0.3,0.0,0.1,0.3,
16250,96.908510,0.4,0.0,0.0,-0.2,
16251,96.908260,0.1,0.0,0.0,0.4,
16252,96.908010,0.5,0.0,0.0,0.3,
16253,96.907760,0.0,0.0,0.0,0.1,
16254,96.907510,0.2,0.0,0.0,0.4,
16255,96.907260,0.0,0.1,0.0,0.5,
16256,96.907010,0.1,0.0,0.0,0.6,
16257,96.906760,0.0,0.0,0.0,0.3,
16258,96.906510,0.0,0.0,0.0,0.2,
16259,96.906260,0.5,0.0,0.0,0.3,
16260,96.906010,0.0,0.4,0.0,0.8,
16261,96.905760,0.0,0.0,0.0,0.4,
16262,96.905510,0.0,0.0,0.0,0.4,
16263,96.905260,0.0,0.1,0.0,0.6,
16264,96.905010,0.0,0.0,0.0,-0.2,
16265,96.904760,0.0,0.0,0.0,0.2,
16266,96.904510,0.0,0.0,0.0,-0.2,
16267,96.904260,0.2,0.0,0.0,0.1,
16268,96.904010,0.0,0.0,0.0,0.4,
16269,96.903760,1.1,0.7,0.4,1.1,
16270,96.903510,0.0,0.0,0.0,0.4,
16271,96.903260,0.5,0.0,0.0,0.3,
16272,96.903010,0.0,0.6,0.6,1.0,
16273,96.902760,0.0,0.0,0.0,0.4,
16274,96.902510,0.1,0.0,0.2,0.5,
16275,96.902260,0.0,0.0,0.2,0.4,
16276,96.902010,0.0,0.0,0.0,0.2,
16277,96.901760,0.0,0.0,0.2,0.4,
16278,96.901510,0.4,0.0,0.1,0.2,
16279,96.901260,0.0,0.0,0.1,0.3,
16280,96.901010,0.0,0.0,0.2,0.3,
16281,96.900760,0.9,0.8,1.0,1.1,
16282,96.900510,0.0,0.0,0.3,0.1,
16283,96.900260,0.0,0.0,0.3,0.0,
16284,96.900010,0.0,0.0,0.5,2.6,
16285,96.899760,0.0,0.0,0.5,0.1,
16286,96.899510,0.0,0.0,0.7,0.1,
16287,96.899260,0.0,0.0,0.8,0.2,
16288,96.899010,0.6,0.1,1.0,0.5,
16289,96.898760,0.1,0.0,0.9,0.1,
16290,96.898510,0.0,0.2,1.3,0.5,
16291,96.898260,0.7,0.0,0.8,0.2,
16292,96.898010,0.4,0.0,0.6,0.1,
16293,96.897760,0.0,0.0,0.4,0.1,
16294,96.897510,0.0,0.0,0.7,0.4,
16295,96.897260,0.0,0.0,0.6,0.2,
16296,96.897010,0.2,0.0,0.3,0.2,
16297,96.896760,0.5,0.0,0.4,0.3,
16298,96.896510,0.0,0.0,0.0,0.1,
16299,96.896260,0.0,0.0,0.0,0.2,
16300,96.896010,0.2,0.0,0.0,0.0,
16301,96.895760,0.0,0.0,0.0,0.5,
16302,96.895510,0.0,0.0,0.0,0.1,
16303,96.895260,0.0,0.0,0.3,0.4,
16304,96.895010,0.0,0.2,0.5,0.7,
16305,96.894760,0.0,0.0,0.3,0.3,
16306,96.894510,0.5,0.0,0.3,0.2,
16307,96.894260,0.0,0.0,0.5,0.5,
16308,96.894010,0.0,0.0,0.2,0.2,
