Track Name,,Line name,1141219NKLDN,Report Name,Wear_right,Operator,
Starting Km,112.000,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2025.12.20, Measurement Time, 03:01:42

check,mile(Km),W1/R,W2/R,W3/R,W4/R,ID
344,111.914000,4.4,0.3,3.0,0.7,
345,111.913750,4.3,0.0,3.0,0.4,
346,111.913500,3.7,0.0,3.1,0.4,
347,111.913250,4.7,0.0,3.0,0.2,
348,111.913000,3.6,0.0,2.8,0.1,
349,111.912750,4.3,0.0,2.8,0.4,
350,111.912500,3.9,0.1,2.8,0.6,
351,111.912250,4.2,0.0,3.0,0.3,
352,111.912000,4.4,0.0,3.1,0.5,
353,111.911750,3.8,0.0,2.5,-0.2,
354,111.911500,3.7,0.4,2.3,0.7,
355,111.911250,3.0,0.2,2.1,0.7,
356,111.911000,2.5,0.0,2.1,-0.2,
357,111.910750,3.1,0.1,2.4,0.6,
358,111.910500,3.0,0.2,2.2,0.6,
359,111.910250,3.5,0.0,2.3,0.3,
360,111.910000,4.2,0.0,2.9,0.4,
361,111.909750,4.4,0.3,3.1,0.8,
362,111.909500,4.6,0.2,3.4,0.7,
363,111.909250,3.8,0.0,3.0,0.2,
364,111.909000,4.1,0.0,2.4,-0.5,
365,111.908750,4.7,0.0,3.4,0.1,
366,111.908500,4.9,0.0,3.6,0.1,
367,111.908250,4.4,0.0,2.9,0.0,
368,111.908000,4.8,0.0,3.3,-0.0,
369,111.907750,4.7,0.0,3.2,0.0,
370,111.907500,4.5,0.0,2.9,0.1,
371,111.907250,5.2,0.0,2.8,-0.1,
372,111.907000,4.3,0.0,2.6,0.0,
373,111.906750,4.3,0.0,2.6,0.2,
374,111.906500,4.2,0.0,2.5,-0.1,
375,111.906250,4.0,0.0,2.2,-0.4,
376,111.906000,3.9,0.0,2.4,-0.1,
377,111.905750,3.7,0.0,2.5,-0.3,
378,111.905500,4.3,0.0,2.8,0.5,
379,111.905250,4.4,0.0,3.0,0.0,
380,111.905000,4.1,0.0,3.0,-0.4,
381,111.904750,4.2,0.0,2.9,-0.4,
382,111.904500,4.4,0.0,3.3,-0.5,
383,111.904250,4.4,0.0,3.4,-0.2,
384,111.904000,4.5,0.0,3.8,-0.4,
385,111.903750,4.7,0.0,3.9,0.3,
386,111.903500,4.4,0.0,3.8,0.5,
387,111.903250,4.6,0.2,3.9,0.7,
388,111.903000,5.0,0.4,4.6,0.9,
389,111.902750,5.2,0.0,4.1,-0.1,
390,111.902500,5.3,0.7,5.0,1.1,
391,111.902250,5.1,0.2,4.7,0.6,
392,111.902000,5.3,0.2,5.2,0.7,
393,111.901750,4.7,0.0,4.3,-0.1,
394,111.901500,5.5,0.0,4.6,-0.1,
395,111.901250,5.1,0.3,4.8,0.7,
396,111.901000,5.0,0.0,4.9,-0.1,
397,111.900750,5.0,0.0,4.7,0.3,
398,111.900500,4.9,0.0,4.5,0.0,
399,111.900250,5.2,0.0,4.7,-0.1,
400,111.900000,4.8,0.0,4.5,-0.4,
401,111.899750,4.8,0.0,4.4,-0.1,
402,111.899500,4.9,0.0,4.3,-0.7,
403,111.899250,4.9,0.0,4.4,-0.3,
404,111.899000,5.6,0.1,4.8,0.5,
405,111.898750,5.0,0.0,4.5,-0.9,
406,111.898500,5.4,0.0,5.0,0.3,
407,111.898250,5.4,0.0,5.0,0.1,
408,111.898000,4.2,0.0,3.4,-1.1,
409,111.897750,5.8,0.0,5.4,0.5,
410,111.897500,5.1,0.0,4.4,-0.1,
411,111.897250,4.9,0.0,4.1,-1.4,
412,111.897000,4.8,0.0,4.4,-0.4,
413,111.896750,5.4,0.0,4.9,-0.3,
414,111.896500,5.0,0.0,4.4,-0.5,
415,111.896250,4.5,0.0,4.1,-1.1,
416,111.896000,6.1,0.0,4.9,-0.6,
417,111.895750,5.0,0.0,4.7,-0.7,
418,111.895500,5.2,0.0,5.1,-1.2,
419,111.895250,5.6,0.0,5.3,-0.1,
420,111.895000,5.5,0.0,5.2,-0.9,
421,111.894750,6.4,0.3,6.1,0.8,
422,111.894500,5.8,0.0,5.9,-0.3,
423,111.894250,5.7,0.0,5.7,0.3,
424,111.894000,6.2,0.0,6.4,0.4,
425,111.893750,6.6,0.0,6.8,0.1,
426,111.893500,6.9,0.5,7.1,0.9,
427,111.893250,7.5,0.7,7.6,1.1,
428,111.893000,7.0,0.0,7.1,0.5,
429,111.892750,6.8,0.0,6.6,-0.1,
430,111.892500,7.6,2.4,8.0,2.7,
431,111.892250,6.5,0.0,6.5,0.4,
432,111.892000,5.9,0.0,6.3,-0.8,
433,111.891750,6.9,0.7,7.1,1.0,
434,111.891500,6.8,0.9,6.8,1.3,
435,111.891250,6.2,0.0,6.1,-0.2,
436,111.891000,7.4,1.5,7.4,1.8,
437,111.890750,6.9,0.1,6.9,0.6,
438,111.890500,6.5,0.0,6.3,0.3,
439,111.890250,7.0,0.4,7.0,0.8,
440,111.890000,6.8,1.0,7.0,1.3,
441,111.889750,7.0,0.7,7.1,1.1,
442,111.889500,7.7,0.6,7.1,0.9,
443,111.889250,6.7,0.0,6.7,-1.1,
444,111.889000,5.5,0.0,5.5,-0.4,
445,111.888750,6.5,0.0,6.5,0.4,
446,111.888500,6.7,0.7,6.8,1.0,
447,111.888250,6.5,1.5,6.9,1.7,
