Track Name,,Line name,1141219NKLDN1,Report Name,Wear_right,Operator,
Starting Km,105.060,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2025.12.20, Measurement Time, 03:43:23

check,mile(Km),W1/R,W2/R,W3/R,W4/R,ID
9968,102.568006,6.7,0.0,6.3,0.7,
9969,102.567756,6.5,0.0,6.1,0.7,
9970,102.567506,7.0,0.3,5.9,1.0,
9971,102.567256,6.5,0.0,6.2,0.5,
9972,102.567006,6.5,0.0,5.9,0.6,
9973,102.566756,6.9,0.3,5.8,0.9,
9974,102.566506,6.4,0.0,5.7,0.5,
9975,102.566256,6.3,0.0,5.4,0.5,
9976,102.566006,6.8,0.3,5.5,0.9,
9977,102.565756,6.3,0.0,5.6,0.5,
9978,102.565506,6.1,0.0,5.3,0.5,
9979,102.565256,6.3,0.6,5.6,1.2,
9980,102.565006,6.1,0.0,5.3,0.7,
9981,102.564756,6.1,0.0,5.3,0.6,
9982,102.564506,6.7,0.7,5.5,1.3,
9983,102.564256,6.2,0.0,5.3,0.7,
9984,102.564006,6.2,0.0,5.1,0.5,
9985,102.563756,6.4,0.6,5.5,1.2,
9986,102.563506,6.4,0.0,5.5,0.7,
9987,102.563256,6.3,0.0,5.5,0.5,
9988,102.563006,6.8,0.5,6.0,1.1,
9989,102.562756,7.3,0.0,6.3,0.3,
9990,102.562506,7.2,0.0,6.2,0.6,
9991,102.562256,7.2,0.9,6.4,1.5,
9992,102.562006,6.7,0.0,5.8,0.6,
9993,102.561756,6.6,0.0,5.7,0.6,
9994,102.561506,6.9,0.6,6.2,1.2,
9995,102.561256,6.5,0.0,5.8,0.3,
9996,102.561006,6.4,0.0,5.9,0.4,
9997,102.560756,6.6,0.3,6.0,1.1,
9998,102.560506,6.6,0.0,6.1,0.4,
9999,102.560256,6.5,0.0,6.0,0.4,
10000,102.560006,6.6,0.2,6.0,1.0,
10001,102.559756,7.0,0.0,6.0,0.4,
10002,102.559506,6.6,0.0,5.9,0.5,
10003,102.559256,6.7,0.4,6.4,1.1,
10004,102.559006,6.7,0.0,6.4,0.4,
10005,102.558756,6.6,0.0,6.1,0.3,
10006,102.558506,6.9,0.5,6.6,1.1,
10007,102.558256,6.8,0.0,6.5,0.5,
10008,102.558006,6.8,0.0,6.3,0.5,
10009,102.557756,6.9,0.4,6.4,1.1,
10010,102.557506,6.8,0.0,6.6,0.6,
10011,102.557256,6.5,0.0,6.1,0.3,
10012,102.557006,7.1,0.4,6.2,1.0,
10013,102.556756,6.6,0.0,6.3,0.4,
10014,102.556506,6.6,0.0,6.3,0.3,
10015,102.556256,7.3,0.5,6.4,1.1,
10016,102.556006,6.8,0.0,6.2,0.6,
10017,102.555756,6.5,0.0,6.0,0.4,
10018,102.555506,6.8,0.4,6.6,1.0,
10019,102.555256,6.9,0.0,6.6,0.6,
10020,102.555006,7.0,0.0,6.6,0.4,
10021,102.554756,7.9,0.7,6.9,1.4,
10022,102.554506,6.9,0.0,6.5,0.5,
10023,102.554256,7.5,0.0,6.7,0.6,
10024,102.554006,6.9,0.4,6.6,1.1,
10025,102.553756,6.9,0.0,6.5,0.6,
10026,102.553506,6.8,0.0,6.2,0.6,
10027,102.553256,6.9,0.5,6.5,1.1,
10028,102.553006,6.7,0.0,6.0,0.5,
10029,102.552756,6.6,0.0,6.0,0.4,
10030,102.552506,6.9,0.2,6.0,0.9,
10031,102.552256,6.9,0.0,5.8,0.3,
10032,102.552006,6.7,0.0,5.7,0.4,
10033,102.551756,6.7,0.5,5.9,1.2,
10034,102.551506,6.5,0.0,5.3,0.5,
10035,102.551256,6.8,0.0,5.4,0.4,
10036,102.551006,6.1,0.1,5.4,0.8,
10037,102.550756,5.9,0.0,5.3,0.3,
10038,102.550506,6.5,0.0,5.2,0.4,
10039,102.550256,6.1,0.1,5.2,0.8,
10040,102.550006,5.9,0.0,5.2,0.4,
10041,102.549756,6.2,0.0,4.8,0.3,
10042,102.549506,6.9,0.4,5.3,1.0,
10043,102.549256,6.7,0.0,4.9,0.5,
10044,102.549006,6.3,0.0,4.7,0.4,
10045,102.548756,6.0,0.4,5.1,1.1,
10046,102.548506,6.5,0.0,4.8,0.4,
10047,102.548256,5.5,0.0,4.6,0.5,
10048,102.548006,5.6,0.3,4.9,1.0,
10049,102.547756,5.3,0.0,4.9,0.6,
10050,102.547506,6.5,0.0,4.8,0.5,
10051,102.547256,5.7,0.4,5.1,1.1,
10052,102.547006,5.7,0.0,4.9,0.4,
10053,102.546756,6.5,0.0,4.9,0.4,
10054,102.546506,6.1,0.2,5.1,0.9,
10055,102.546256,6.1,0.0,5.2,0.6,
10056,102.546006,6.1,0.0,5.0,0.7,
10057,102.545756,5.7,0.0,5.3,0.7,
10058,102.545506,6.0,0.0,5.4,0.7,
10059,102.545256,7.0,0.0,5.3,0.5,
10060,102.545006,6.6,0.1,5.7,0.8,
10061,102.544756,7.1,0.4,6.4,1.3,
10062,102.544506,6.9,0.0,6.2,0.5,
10063,102.544256,7.1,0.8,6.2,1.3,
10064,102.544006,7.0,0.3,5.9,1.0,
10065,102.543756,6.2,0.0,5.5,0.6,
10066,102.543506,5.7,0.3,5.5,0.9,
10067,102.543256,6.0,0.0,5.3,0.4,
10068,102.543006,6.1,0.0,4.7,0.3,
10069,102.542756,6.3,0.3,5.2,1.0,
10070,102.542506,6.9,0.0,5.3,0.5,
10071,102.542256,6.2,0.0,5.3,0.5,
10072,102.542006,6.5,0.5,5.7,1.1,
10073,102.541756,6.3,0.0,5.4,0.5,
10074,102.541506,6.3,0.1,5.5,0.8,
10075,102.541256,6.5,0.6,5.7,1.2,
10076,102.541006,6.5,0.0,5.7,0.6,
10077,102.540756,6.6,0.0,5.7,0.5,
10078,102.540506,6.8,0.4,6.3,1.1,
10079,102.540256,6.6,0.0,6.0,0.5,
10080,102.540006,6.6,0.0,6.3,0.6,
10081,102.539756,6.8,0.5,6.3,1.1,
10082,102.539506,6.7,0.1,6.3,0.8,
10083,102.539256,7.0,0.0,6.3,0.7,
10084,102.539006,6.6,0.4,6.0,1.1,
10085,102.538756,6.4,0.0,5.7,0.6,
10086,102.538506,6.5,0.0,5.8,0.5,
10087,102.538256,7.0,0.5,6.0,1.1,
10088,102.538006,6.4,0.0,5.6,0.5,
10089,102.537756,6.2,0.0,5.1,0.4,
10090,102.537506,7.0,0.2,5.7,0.9,
10091,102.537256,6.3,0.0,5.1,0.5,
10092,102.537006,6.2,0.0,5.1,0.4,
10093,102.536756,6.6,0.5,5.6,1.1,
10094,102.536506,6.4,0.0,5.1,0.5,
10095,102.536256,6.5,0.0,5.1,0.6,
10096,102.536006,6.6,0.3,5.2,1.0,
10097,102.535756,6.0,0.0,5.4,0.6,
10098,102.535506,7.1,0.0,5.3,0.4,
10099,102.535256,6.7,0.4,5.4,1.0,
10100,102.535006,6.8,0.0,5.5,0.7,
10101,102.534756,6.6,0.0,5.4,0.6,
10102,102.534506,6.9,0.3,6.1,1.0,
10103,102.534256,6.6,0.0,5.8,0.6,
10104,102.534006,6.7,0.0,5.9,0.6,
10105,102.533756,7.3,0.6,6.0,1.2,
10106,102.533506,6.7,0.0,6.2,0.7,
10107,102.533256,6.7,0.0,6.1,0.7,
10108,102.533006,6.9,0.5,6.2,1.1,
10109,102.532756,6.8,0.0,5.9,0.6,
10110,102.532506,6.7,0.0,5.7,0.5,
10111,102.532256,7.0,0.5,6.2,1.1,
10112,102.532006,7.0,0.1,6.4,0.8,
10113,102.531756,6.8,0.0,6.1,0.7,
10114,102.531506,6.9,0.6,6.5,1.2,
10115,102.531256,6.6,0.0,6.2,0.7,
10116,102.531006,6.5,0.0,6.1,0.5,
10117,102.530756,6.8,0.6,6.3,1.2,
10118,102.530506,6.6,0.0,6.3,0.8,
10119,102.530256,6.5,0.0,5.9,0.5,
10120,102.530006,6.6,0.5,6.2,1.1,
10121,102.529756,6.6,0.0,6.2,0.6,
10122,102.529506,6.5,0.0,5.8,0.6,
10123,102.529256,6.7,0.6,6.4,1.2,
10124,102.529006,6.6,0.0,5.9,0.7,
10125,102.528756,6.6,0.0,5.9,0.7,
10126,102.528506,6.5,0.2,5.9,1.1,
10127,102.528256,6.2,0.0,5.9,0.7,
10128,102.528006,6.2,0.0,5.6,0.7,
10129,102.527756,6.3,0.3,5.6,1.0,
10130,102.527506,6.3,0.0,5.5,0.5,
10131,102.527256,6.3,0.0,5.7,0.5,
10132,102.527006,6.7,0.1,6.1,0.8,
10133,102.526756,6.9,0.0,6.0,0.7,
10134,102.526506,7.0,0.0,6.2,0.5,
10135,102.526256,7.2,0.8,6.6,1.3,
10136,102.526006,6.8,0.4,6.0,1.0,
10137,102.525756,7.1,0.0,5.5,0.7,
10138,102.525506,6.8,0.9,6.1,1.5,
10139,102.525256,6.3,0.2,5.5,0.8,
10140,102.525006,6.4,0.2,5.4,0.9,
10141,102.524756,6.5,0.7,5.7,1.3,
10142,102.524506,6.2,0.1,5.4,0.8,
10143,102.524256,6.1,0.0,5.2,0.7,
10144,102.524006,6.3,0.4,5.3,1.0,
10145,102.523756,6.1,0.1,5.1,0.8,
10146,102.523506,6.1,0.1,5.3,0.8,
10147,102.523256,6.3,0.8,5.4,1.4,
10148,102.523006,6.1,0.2,5.3,0.8,
10149,102.522756,6.2,0.3,5.4,1.0,
10150,102.522506,6.4,0.6,5.8,1.2,
10151,102.522256,6.4,0.2,5.5,0.8,
10152,102.522006,6.4,0.0,5.8,0.7,
10153,102.521756,6.7,0.6,6.0,1.2,
10154,102.521506,6.7,0.1,6.0,0.8,
10155,102.521256,6.8,0.2,6.2,0.9,
10156,102.521006,6.9,0.8,6.5,1.3,
10157,102.520756,6.6,0.0,6.0,0.8,
10158,102.520506,6.5,0.0,5.9,0.7,
10159,102.520256,7.5,0.6,6.3,1.3,
10160,102.520006,6.6,0.1,6.1,0.8,
10161,102.519756,6.5,0.1,5.8,0.8,
10162,102.519506,6.7,0.7,6.1,1.3,
10163,102.519256,6.5,0.2,5.8,0.9,
10164,102.519006,6.3,0.0,5.4,0.7,
10165,102.518756,6.6,0.8,6.1,1.3,
10166,102.518506,6.4,0.2,5.6,0.9,
10167,102.518256,6.4,0.0,5.6,0.7,
10168,102.518006,6.6,0.5,6.0,1.1,
10169,102.517756,6.4,0.1,5.8,0.8,
10170,102.517506,6.6,0.2,5.6,0.8,
10171,102.517256,6.5,0.4,5.7,1.0,
10172,102.517006,6.7,0.1,5.7,0.7,
10173,102.516756,7.1,0.3,5.7,0.9,
10174,102.516506,7.4,1.1,6.2,1.6,
10175,102.516256,6.4,0.3,5.6,0.9,
10176,102.516006,6.4,0.2,5.5,0.9,
10177,102.515756,6.5,0.7,5.7,1.2,
10178,102.515506,6.3,0.1,5.6,0.8,
10179,102.515256,6.3,0.2,5.5,0.8,
10180,102.515006,6.4,0.6,5.6,1.2,
10181,102.514756,6.5,0.2,5.7,0.8,
10182,102.514506,6.5,0.2,5.8,0.9,
10183,102.514256,6.7,0.6,6.1,1.2,
10184,102.514006,6.6,0.2,5.8,0.9,
10185,102.513756,6.6,0.2,5.8,0.8,
10186,102.513506,6.7,0.5,6.0,1.2,
10187,102.513256,6.7,0.2,6.3,0.8,
10188,102.513006,6.5,0.2,6.1,0.8,
10189,102.512756,6.7,0.8,6.1,1.4,
10190,102.512506,6.6,0.2,6.1,0.8,
10191,102.512256,6.7,0.3,6.1,0.9,
10192,102.512006,6.7,0.5,6.0,1.1,
10193,102.511756,6.7,0.1,6.0,0.8,
10194,102.511506,6.8,0.0,6.0,0.7,
10195,102.511256,7.1,0.4,6.1,1.1,
10196,102.511006,7.1,0.0,5.9,0.6,
10197,102.510756,6.7,0.0,6.2,0.8,
10198,102.510506,6.9,0.1,5.8,0.8,
10199,102.510256,6.6,0.0,5.9,0.7,
10200,102.510006,6.7,0.0,5.8,0.6,
10201,102.509756,6.6,0.3,5.9,0.9,
10202,102.509506,6.7,0.0,5.8,0.7,
10203,102.509256,6.6,0.0,5.6,0.7,
10204,102.509006,6.8,0.3,5.9,0.9,
10205,102.508756,7.6,0.2,6.0,1.2,
10206,102.508506,7.2,0.5,6.3,1.5,
10207,102.508256,6.6,0.3,6.1,1.1,
10208,102.508006,6.4,0.1,5.8,0.8,
10209,102.507756,7.5,0.1,5.6,0.7,
10210,102.507506,7.4,0.2,6.2,0.8,
10211,102.507256,8.8,0.1,7.1,0.7,
10212,102.507006,8.7,0.2,7.8,0.7,
10213,102.506756,12.4,0.5,10.8,0.9,
10214,102.506506,12.7,0.3,10.9,0.8,
10215,102.506256,12.2,0.2,10.4,0.7,
10216,102.506006,12.5,0.1,11.2,0.8,
10217,102.505756,12.0,0.3,10.7,0.9,
10218,102.505506,11.2,0.2,10.6,0.8,
10219,102.505256,11.3,0.3,9.8,0.9,
10220,102.505006,9.0,0.1,8.4,0.8,
10221,102.504756,9.7,0.2,8.0,0.8,
10222,102.504506,9.6,1.1,8.7,1.5,
10223,102.504256,8.8,0.3,7.9,0.9,
10224,102.504006,8.1,0.2,7.9,0.8,
10225,102.503756,8.5,0.8,7.9,1.3,
10226,102.503506,7.9,0.3,7.8,0.9,
10227,102.503256,7.3,0.0,7.0,0.6,
10228,102.503006,7.3,0.3,7.3,0.9,
10229,102.502756,7.2,0.0,7.0,0.7,
10230,102.502506,7.1,0.0,6.7,0.7,
10231,102.502256,7.1,0.2,6.8,0.9,
10232,102.502006,6.9,0.1,6.2,0.8,
10233,102.501756,6.8,0.0,5.9,0.7,
10234,102.501506,7.2,0.7,6.2,1.2,
10235,102.501256,7.2,0.3,6.0,0.9,
10236,102.501006,6.8,0.1,5.6,0.8,
10237,102.500756,7.0,0.5,6.1,1.1,
10238,102.500506,7.0,0.3,5.8,0.9,
10239,102.500256,6.8,0.3,5.8,0.9,
10240,102.500006,6.7,0.4,5.9,1.0,
10241,102.499756,7.1,0.2,5.6,0.8,
10242,102.499506,6.1,0.0,5.4,0.5,
10243,102.499256,5.7,0.2,5.2,0.9,
10244,102.499006,6.3,0.0,5.5,0.6,
10245,102.498756,6.5,0.1,5.7,0.7,
10246,102.498506,6.5,0.3,5.6,1.0,
10247,102.498256,6.3,0.2,5.2,0.8,
10248,102.498006,6.3,0.1,5.1,0.8,
10249,102.497756,6.5,0.3,5.4,1.0,
10250,102.497506,6.4,0.3,5.5,0.9,
10251,102.497256,6.2,0.0,5.4,0.7,
10252,102.497006,6.3,0.4,5.1,1.0,
10253,102.496756,6.3,0.2,5.3,0.9,
10254,102.496506,6.4,0.2,5.5,0.8,
10255,102.496256,6.4,0.1,5.3,0.8,
10256,102.496006,6.4,0.0,5.2,0.7,
10257,102.495756,6.8,0.2,5.5,0.9,
10258,102.495506,6.8,0.5,5.7,1.1,
10259,102.495256,6.7,0.1,5.7,0.8,
10260,102.495006,6.7,0.3,6.1,0.9,
10261,102.494756,6.9,0.8,6.3,1.3,
10262,102.494506,6.7,0.4,5.8,1.0,
10263,102.494256,6.5,0.3,5.8,0.9,
10264,102.494006,6.6,0.6,5.8,1.2,
10265,102.493756,6.4,0.2,5.5,0.9,
10266,102.493506,7.0,0.3,5.7,0.9,
10267,102.493256,6.6,0.6,5.9,1.2,
10268,102.493006,6.4,0.2,5.9,0.9,
10269,102.492756,6.3,0.0,5.6,0.8,
10270,102.492506,6.3,0.2,5.6,1.0,
10271,102.492256,6.1,0.0,5.6,0.8,
10272,102.492006,6.5,0.0,5.6,0.8,
10273,102.491756,6.6,0.3,5.5,1.0,
10274,102.491506,6.4,0.0,5.6,0.7,
10275,102.491256,6.3,0.1,5.8,0.8,
10276,102.491006,6.3,0.1,5.9,0.8,
10277,102.490756,6.5,0.0,6.1,0.8,
10278,102.490506,6.9,0.2,6.0,1.1,
10279,102.490256,7.1,0.3,6.1,1.0,
10280,102.490006,6.8,0.1,6.1,0.8,
10281,102.489756,6.5,0.0,5.4,0.7,
10282,102.489506,6.8,0.8,5.8,1.4,
10283,102.489256,6.4,0.2,5.3,0.9,
10284,102.489006,6.6,0.0,5.1,0.7,
10285,102.488756,5.9,0.0,4.4,0.4,
10286,102.488506,5.8,0.0,4.6,0.7,
10287,102.488256,5.8,0.0,4.4,0.7,
10288,102.488006,5.9,0.1,4.6,0.8,
10289,102.487756,5.9,0.0,4.5,0.7,
10290,102.487506,5.9,0.0,4.7,0.7,
10291,102.487256,6.0,0.0,4.8,0.7,
10292,102.487006,6.2,0.2,4.9,0.9,
10293,102.486756,6.2,0.2,5.1,0.8,
10294,102.486506,6.4,0.5,5.3,1.1,
10295,102.486256,6.1,0.2,5.0,0.9,
10296,102.486006,5.4,0.0,4.9,0.8,
10297,102.485756,6.1,0.4,5.0,1.0,
10298,102.485506,6.1,0.1,4.8,0.8,
10299,102.485256,6.5,0.1,4.8,0.8,
10300,102.485006,6.1,0.3,5.0,1.0,
10301,102.484756,5.3,0.0,4.7,0.8,
10302,102.484506,6.0,0.1,4.9,0.8,
10303,102.484256,6.0,0.4,4.9,1.0,
10304,102.484006,5.9,0.0,4.8,0.7,
10305,102.483756,6.1,0.2,5.0,0.9,
10306,102.483506,6.1,0.4,4.9,1.1,
10307,102.483256,6.5,0.2,4.8,0.8,
10308,102.483006,5.9,0.2,4.9,0.9,
10309,102.482756,5.9,0.4,5.0,1.1,
10310,102.482506,6.0,0.2,4.9,0.9,
10311,102.482256,6.1,0.3,5.2,0.9,
10312,102.482006,6.5,0.9,5.4,1.4,
10313,102.481756,6.4,0.4,5.6,1.0,
10314,102.481506,6.4,0.3,5.4,1.0,
10315,102.481256,6.5,0.5,5.6,1.1,
10316,102.481006,6.6,0.0,5.3,0.7,
10317,102.480756,6.3,0.0,5.3,0.7,
10318,102.480506,6.7,0.6,5.8,1.2,
10319,102.480256,6.5,0.3,6.0,0.9,
10320,102.480006,6.6,0.3,5.8,0.9,
10321,102.479756,6.7,0.7,5.9,1.2,
10322,102.479506,6.6,0.4,5.9,1.0,
10323,102.479256,6.5,0.3,5.9,0.9,
10324,102.479006,6.9,1.2,6.4,1.7,
10325,102.478756,6.5,0.3,5.8,0.9,
10326,102.478506,6.5,0.2,6.0,0.9,
10327,102.478256,6.6,0.6,5.9,1.2,
10328,102.478006,6.3,0.0,6.0,0.7,
10329,102.477756,6.4,0.1,5.8,0.8,
10330,102.477506,6.7,0.6,6.1,1.2,
10331,102.477256,6.6,0.2,6.0,0.8,
10332,102.477006,6.8,0.3,5.9,1.0,
10333,102.476756,6.8,0.6,5.9,1.2,
10334,102.476506,6.7,0.2,6.0,0.8,
10335,102.476256,6.7,0.3,5.7,1.0,
10336,102.476006,7.1,1.1,6.4,1.5,
10337,102.475756,6.8,0.6,6.0,1.2,
10338,102.475506,6.7,0.5,5.9,1.1,
10339,102.475256,7.0,1.1,6.0,1.6,
10340,102.475006,6.8,0.4,5.5,1.0,
10341,102.474756,6.3,0.3,5.4,1.0,
10342,102.474506,6.6,0.8,5.8,1.4,
10343,102.474256,6.6,0.1,5.2,0.8,
10344,102.474006,6.3,0.1,5.4,0.8,
10345,102.473756,6.4,0.7,5.6,1.3,
10346,102.473506,6.3,0.2,5.6,0.9,
10347,102.473256,6.8,0.2,5.6,0.9,
10348,102.473006,7.1,0.8,6.1,1.3,
10349,102.472756,6.7,0.4,6.0,1.0,
10350,102.472506,6.9,0.3,6.4,1.0,
10351,102.472256,7.2,0.0,6.4,0.8,
10352,102.472006,7.6,0.5,6.4,1.1,
10353,102.471756,6.7,0.2,6.2,0.9,
10354,102.471506,6.7,0.9,6.2,1.4,
10355,102.471256,6.4,0.2,5.7,0.9,
10356,102.471006,6.4,0.2,5.7,0.9,
10357,102.470756,6.3,0.3,5.5,0.9,
10358,102.470506,6.2,0.1,5.1,0.8,
10359,102.470256,6.1,0.1,5.1,0.8,
10360,102.470006,6.2,0.3,5.3,1.0,
10361,102.469756,6.2,0.1,5.3,0.8,
10362,102.469506,6.3,0.1,5.2,0.8,
10363,102.469256,6.3,0.1,5.1,0.8,
10364,102.469006,6.2,0.1,5.3,0.8,
10365,102.468756,6.3,0.1,5.4,0.8,
10366,102.468506,5.8,0.0,5.2,0.5,
10367,102.468256,6.4,0.1,5.5,0.8,
10368,102.468006,6.3,0.0,5.4,0.7,
10369,102.467756,6.5,0.1,5.2,0.8,
10370,102.467506,6.5,0.1,5.4,0.8,
10371,102.467256,6.6,0.2,5.6,0.8,
10372,102.467006,6.3,0.0,5.2,0.6,
10373,102.466756,5.5,0.0,5.1,0.6,
10374,102.466506,5.5,0.0,5.1,0.7,
10375,102.466256,5.9,0.1,5.2,0.8,
10376,102.466006,5.6,0.1,5.1,0.8,
10377,102.465756,6.1,0.0,5.1,0.7,
10378,102.465506,5.9,0.0,5.0,0.6,
10379,102.465256,5.7,0.1,5.1,0.8,
10380,102.465006,6.7,0.1,5.0,0.7,
10381,102.464756,6.7,0.0,5.0,0.6,
10382,102.464506,6.4,0.0,5.0,0.7,
10383,102.464256,6.3,0.2,5.2,0.9,
10384,102.464006,6.3,0.0,4.9,0.6,
10385,102.463756,6.9,0.2,5.1,0.8,
10386,102.463506,7.1,0.3,5.1,0.9,
10387,102.463256,6.6,0.0,5.0,0.7,
10388,102.463006,6.4,0.2,5.1,0.9,
10389,102.462756,6.7,0.2,5.0,0.8,
10390,102.462506,6.5,0.0,4.9,0.7,
10391,102.462256,6.3,0.2,5.0,0.8,
10392,102.462006,6.0,0.0,4.8,0.7,
10393,102.461756,7.2,0.2,5.0,0.9,
10394,102.461506,6.8,0.3,5.0,1.0,
10395,102.461256,6.5,0.2,5.0,0.9,
10396,102.461006,7.0,0.0,4.7,0.7,
10397,102.460756,6.0,0.2,4.9,0.9,
10398,102.460506,6.5,0.1,4.9,0.8,
10399,102.460256,6.4,0.0,4.6,0.7,
10400,102.460007,6.4,0.4,5.0,1.1,
10401,102.459757,5.9,0.4,5.0,1.0,
10402,102.459507,6.7,0.1,4.9,0.8,
10403,102.459257,6.4,0.2,5.1,0.9,
10404,102.459007,6.2,0.3,5.0,1.0,
10405,102.458757,6.4,0.5,5.0,1.2,
10406,102.458507,5.6,0.5,4.9,1.2,
10407,102.458257,6.6,0.3,5.0,1.0,
10408,102.458007,6.0,0.4,5.0,1.1,
10409,102.457757,5.9,0.5,5.0,1.1,
10410,102.457507,6.0,0.5,4.9,1.1,
10411,102.457257,6.9,0.9,5.4,1.5,
10412,102.457007,5.6,0.4,5.1,1.1,
10413,102.456757,6.8,0.5,5.2,1.1,
10414,102.456507,5.7,0.7,5.2,1.3,
10415,102.456257,6.4,0.3,5.0,1.0,
10416,102.456007,6.4,0.4,5.0,1.0,
10417,102.455757,6.3,0.6,5.0,1.2,
10418,102.455507,6.3,0.5,5.2,1.2,
10419,102.455257,6.3,0.4,4.9,1.0,
10420,102.455007,6.5,0.5,5.1,1.1,
10421,102.454757,6.7,0.5,5.4,1.1,
10422,102.454507,6.8,0.5,5.6,1.1,
10423,102.454257,6.4,0.1,6.0,0.9,
10424,102.454007,7.1,0.7,6.2,1.2,
10425,102.453757,7.0,0.5,5.6,1.1,
10426,102.453507,7.0,1.0,6.1,1.5,
10427,102.453257,6.5,0.7,5.7,1.3,
10428,102.453007,7.1,0.4,5.3,1.0,
10429,102.452757,6.9,0.8,5.5,1.4,
10430,102.452507,6.4,0.4,5.4,1.1,
10431,102.452257,6.2,0.4,5.2,1.0,
10432,102.452007,6.5,0.8,5.5,1.3,
10433,102.451757,6.2,0.4,5.2,1.1,
10434,102.451507,6.2,0.3,5.3,1.0,
10435,102.451257,6.2,0.3,5.2,1.0,
10436,102.451007,6.1,0.3,5.1,1.0,
10437,102.450757,5.3,0.2,5.0,1.0,
10438,102.450507,6.2,0.2,5.0,0.9,
10439,102.450257,6.3,0.2,5.2,0.9,
10440,102.450007,6.4,0.3,5.2,0.9,
10441,102.449757,5.9,0.1,5.2,0.8,
10442,102.449507,6.5,0.2,5.3,0.9,
10443,102.449257,7.1,0.3,5.4,0.9,
10444,102.449007,6.3,0.0,5.4,0.8,
10445,102.448757,5.9,0.1,5.3,0.9,
10446,102.448507,6.8,0.3,5.4,0.9,
10447,102.448257,6.5,0.0,5.2,0.7,
10448,102.448007,7.2,0.2,5.3,0.8,
10449,102.447757,6.5,0.0,5.0,0.7,
10450,102.447507,6.0,0.1,5.0,0.8,
10451,102.447257,6.0,0.1,5.0,0.8,
10452,102.447007,6.2,0.2,5.3,0.9,
10453,102.446757,6.1,0.2,5.2,0.9,
10454,102.446507,6.1,0.3,5.4,1.0,
10455,102.446257,7.2,0.2,5.3,0.9,
10456,102.446007,6.1,0.2,5.3,0.9,
10457,102.445757,6.1,0.1,5.3,0.9,
10458,102.445507,7.1,0.0,5.1,0.7,
10459,102.445257,6.2,0.0,4.9,0.6,
10460,102.445007,5.9,0.1,5.0,0.8,
10461,102.444757,6.9,0.1,5.1,0.8,
10462,102.444507,6.9,0.4,5.3,1.0,
10463,102.444257,7.1,0.2,5.0,0.8,
10464,102.444007,6.0,0.4,5.3,1.0,
10465,102.443757,6.9,0.3,5.3,0.9,
10466,102.443507,7.1,0.1,5.1,0.8,
10467,102.443257,7.1,0.2,5.1,0.8,
10468,102.443007,6.8,0.5,5.3,1.1,
10469,102.442757,6.7,0.3,5.2,0.9,
10470,102.442507,6.6,0.0,4.7,0.2,
10471,102.442257,6.9,0.0,4.7,0.1,
10472,102.442007,6.2,0.0,4.5,0.3,
10473,102.441757,5.8,0.1,5.1,0.8,
10474,102.441507,6.8,0.4,5.1,1.0,
10475,102.441257,5.8,0.4,5.1,1.0,
10476,102.441007,6.0,0.4,5.2,1.1,
10477,102.440757,6.3,0.5,5.2,1.1,
10478,102.440507,5.8,0.4,5.1,1.0,
10479,102.440257,6.3,0.2,4.9,0.9,
10480,102.440007,6.1,0.4,4.9,1.0,
10481,102.439757,5.5,0.2,4.8,0.9,
10482,102.439507,6.3,0.2,5.0,0.9,
10483,102.439257,6.7,0.6,5.2,1.2,
10484,102.439007,6.8,0.4,5.0,1.0,
10485,102.438757,5.4,0.3,5.2,1.0,
10486,102.438507,5.7,0.6,5.2,1.2,
10487,102.438257,6.0,0.2,4.8,0.9,
10488,102.438007,5.7,0.2,4.9,0.9,
10489,102.437757,6.8,0.2,5.0,0.9,
10490,102.437507,6.8,0.2,5.0,0.9,
10491,102.437257,5.8,0.2,4.9,0.9,
10492,102.437007,6.3,0.3,5.2,1.0,
10493,102.436757,6.4,0.3,5.3,1.0,
10494,102.436507,6.4,0.2,5.4,0.9,
10495,102.436257,6.6,0.4,5.6,1.3,
10496,102.436007,6.8,0.2,5.8,0.9,
10497,102.435757,6.7,0.2,5.6,0.9,
10498,102.435507,6.6,0.3,5.4,0.9,
10499,102.435257,6.3,0.2,5.1,0.9,
10500,102.435007,6.2,0.1,4.8,0.8,
10501,102.434757,6.2,0.5,4.9,1.1,
10502,102.434507,6.1,0.4,4.8,1.0,
10503,102.434257,6.1,0.3,4.8,0.9,
10504,102.434007,6.3,0.7,5.1,1.3,
10505,102.433757,5.8,0.2,4.8,0.8,
10506,102.433507,5.8,0.2,4.9,0.9,
10507,102.433257,6.1,0.2,5.0,0.9,
10508,102.433007,6.1,0.3,5.1,0.9,
10509,102.432757,6.2,0.2,5.0,0.9,
10510,102.432507,6.0,0.2,4.9,0.9,
10511,102.432257,5.5,0.0,4.9,0.7,
10512,102.432007,5.5,0.0,4.9,0.8,
10513,102.431757,6.2,0.0,4.9,0.7,
10514,102.431507,6.3,0.2,5.0,0.9,
10515,102.431257,6.2,0.3,5.1,1.0,
10516,102.431007,6.2,0.3,5.0,1.0,
10517,102.430757,6.1,0.2,4.9,0.9,
10518,102.430507,5.9,0.0,4.6,0.7,
10519,102.430257,5.3,0.1,4.7,0.8,
10520,102.430007,6.0,0.1,4.7,0.8,
10521,102.429757,5.6,0.0,4.6,0.6,
