Track Name,,Line name,1150122CHLZLDN,Report Name,Wear_left,Operator,
Starting Km,110.600,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2026.01.23, Measurement Time, 00:51:49

check,mile(Km),W1/L,W2/L,W3/L,W4/L,ID
22993,104.851764,11.5,0.0,10.3,0.3,
22994,104.851514,11.4,0.0,10.1,0.1,
22995,104.851264,11.5,0.0,10.4,0.2,
22996,104.851014,11.4,0.0,10.3,0.2,
22997,104.850764,11.1,0.0,10.0,0.1,
22998,104.850514,11.3,0.1,10.2,0.3,
22999,104.850264,11.3,0.0,10.1,0.2,
23000,104.850014,11.3,0.0,10.1,0.2,
23001,104.849764,11.1,0.0,9.9,0.0,
23002,104.849514,11.3,0.0,10.1,0.0,
23003,104.849264,11.5,0.0,10.3,0.2,
23004,104.849014,11.6,0.0,10.4,0.1,
23005,104.848764,11.5,0.0,10.4,0.0,
23006,104.848514,11.7,0.0,10.5,0.0,
23007,104.848264,11.6,0.0,10.5,-0.1,
23008,104.848014,11.8,0.0,10.7,0.2,
23009,104.847764,11.8,0.0,10.8,0.1,
23010,104.847514,11.9,0.0,10.7,-0.0,
23011,104.847264,12.1,0.0,10.9,0.1,
23012,104.847014,12.2,0.0,11.0,0.2,
23013,104.846764,11.9,0.0,10.8,0.1,
23014,104.846514,11.8,0.0,10.7,0.1,
23015,104.846264,11.8,0.1,10.7,0.3,
23016,104.846014,11.8,0.0,10.7,0.3,
23017,104.845764,11.8,0.0,10.6,0.1,
23018,104.845514,11.9,0.0,10.7,0.2,
23019,104.845264,11.8,0.1,10.7,0.3,
23020,104.845014,11.6,0.0,10.7,0.3,
23021,104.844764,11.8,0.1,10.9,0.3,
23022,104.844514,11.9,0.1,10.9,0.4,
23023,104.844264,11.8,0.0,10.8,0.2,
23024,104.844014,11.7,0.0,10.7,0.0,
23025,104.843764,11.8,0.0,10.7,0.1,
23026,104.843514,11.9,0.0,10.7,0.2,
23027,104.843264,11.9,0.0,10.6,0.2,
23028,104.843014,11.8,0.0,10.5,0.1,
23029,104.842764,11.8,0.0,10.6,0.1,
23030,104.842514,11.8,0.0,10.5,0.2,
23031,104.842264,11.8,0.0,10.5,0.3,
23032,104.842014,11.8,0.1,10.7,0.4,
23033,104.841764,11.9,0.2,10.7,0.4,
23034,104.841514,12.1,0.3,10.9,0.5,
23035,104.841264,11.9,0.0,10.8,0.2,
23036,104.841014,12.1,0.0,10.9,0.2,
23037,104.840764,12.3,0.0,10.9,0.2,
23038,104.840514,12.1,0.0,10.9,0.1,
23039,104.840264,12.1,0.0,10.7,0.1,
23040,104.840014,12.2,0.1,11.0,0.4,
23041,104.839764,12.1,0.0,10.9,0.2,
23042,104.839514,12.2,0.0,11.0,0.3,
23043,104.839264,12.3,0.1,11.2,0.3,
23044,104.839014,12.4,0.0,11.2,0.1,
23045,104.838764,12.3,0.0,11.0,-0.3,
23046,104.838514,12.3,0.0,10.7,-0.5,
23047,104.838264,12.2,0.0,10.8,-0.3,
23048,104.838014,12.0,0.0,10.6,-0.4,
23049,104.837764,12.0,0.0,10.6,-0.3,
23050,104.837514,12.0,0.0,10.6,-0.3,
23051,104.837264,12.0,0.0,10.5,-0.3,
23052,104.837014,11.9,0.0,10.5,-0.5,
23053,104.836764,12.1,0.0,10.6,-0.4,
23054,104.836514,12.3,0.0,10.9,-0.2,
23055,104.836264,12.2,0.0,10.7,-0.2,
23056,104.836014,12.0,0.0,10.5,-0.3,
23057,104.835764,11.8,0.0,10.5,-0.3,
23058,104.835514,11.8,0.0,10.5,-0.2,
23059,104.835264,11.6,0.0,10.4,-0.1,
23060,104.835014,11.5,0.0,10.3,-0.2,
23061,104.834764,11.4,0.0,10.1,-0.2,
23062,104.834514,11.3,0.0,9.9,-0.1,
23063,104.834264,11.2,0.0,9.9,-0.1,
23064,104.834014,11.3,0.0,10.0,-0.0,
23065,104.833764,11.2,0.0,9.8,-0.2,
23066,104.833514,11.5,0.0,10.1,-0.0,
23067,104.833264,11.6,0.0,10.3,0.1,
23068,104.833014,11.4,0.0,10.0,-0.1,
23069,104.832764,11.4,0.0,10.1,-0.1,
23070,104.832514,11.4,0.0,10.1,0.0,
23071,104.832264,11.5,0.0,10.1,0.0,
23072,104.832014,11.6,0.0,10.3,0.0,
23073,104.831764,11.6,0.0,10.2,-0.1,
23074,104.831514,11.9,0.0,10.6,0.1,
23075,104.831264,12.0,0.0,10.6,0.0,
23076,104.831014,12.0,0.0,10.6,-0.1,
23077,104.830764,12.2,0.0,10.9,0.1,
23078,104.830514,12.2,0.0,10.9,0.1,
23079,104.830264,12.4,0.1,11.1,0.3,
23080,104.830014,12.2,0.0,10.9,0.1,
23081,104.829764,12.0,0.0,10.8,0.1,
23082,104.829514,12.0,0.0,10.7,-0.0,
23083,104.829264,12.3,0.0,11.1,0.1,
23084,104.829014,12.4,0.0,11.0,0.0,
23085,104.828764,12.1,0.0,10.9,-0.1,
23086,104.828514,12.1,0.0,11.0,0.0,
23087,104.828264,12.0,0.0,10.9,-0.1,
23088,104.828014,12.0,0.0,10.7,-0.2,
23089,104.827764,12.0,0.0,10.8,-0.1,
23090,104.827514,12.1,0.0,10.7,-0.0,
23091,104.827264,11.9,0.0,10.5,-0.2,
23092,104.827014,11.9,0.0,10.5,-0.1,
23093,104.826764,12.0,0.0,10.5,0.0,
23094,104.826514,11.8,0.0,10.5,0.1,
23095,104.826264,11.7,0.0,10.4,-0.1,
23096,104.826014,11.9,0.0,10.6,0.0,
23097,104.825764,11.8,0.0,10.6,-0.2,
23098,104.825514,12.0,0.0,10.6,-0.2,
23099,104.825264,12.0,0.0,10.6,-0.3,
23100,104.825014,12.0,0.0,10.7,-0.2,
23101,104.824764,12.0,0.0,10.6,-0.2,
23102,104.824514,12.1,0.0,10.9,-0.1,
23103,104.824264,11.9,0.0,10.7,-0.2,
23104,104.824014,11.8,0.0,10.6,-0.1,
23105,104.823764,11.7,0.0,10.6,-0.1,
23106,104.823514,11.7,0.0,10.5,-0.1,
23107,104.823264,11.6,0.0,10.4,-0.2,
23108,104.823014,11.6,0.0,10.3,-0.2,
23109,104.822764,11.5,0.0,10.1,-0.3,
23110,104.822514,11.5,0.0,10.1,-0.4,
23111,104.822264,11.7,0.0,10.4,-0.2,
23112,104.822014,11.8,0.0,10.4,-0.1,
23113,104.821764,11.7,0.0,10.5,-0.3,
23114,104.821514,11.9,0.0,10.5,-0.2,
23115,104.821264,12.2,0.0,10.8,-0.2,
23116,104.821014,12.3,0.0,10.9,0.1,
23117,104.820764,12.4,0.0,11.0,-0.0,
23118,104.820514,12.5,0.0,11.1,0.0,
23119,104.820264,12.4,0.0,11.0,-0.2,
23120,104.820014,12.4,0.0,11.2,0.0,
23121,104.819764,12.4,0.0,11.1,-0.1,
23122,104.819514,12.3,0.0,11.1,-0.1,
23123,104.819264,12.3,0.0,11.0,-0.0,
23124,104.819014,12.0,0.0,10.8,-0.2,
23125,104.818764,12.0,0.0,10.8,-0.2,
23126,104.818514,12.0,0.0,10.7,-0.2,
23127,104.818264,11.9,0.0,10.5,-0.2,
23128,104.818014,11.9,0.0,10.6,-0.1,
23129,104.817764,11.9,0.0,10.5,-0.2,
23130,104.817514,11.7,0.0,10.4,-0.4,
23131,104.817264,11.8,0.0,10.6,-0.3,
23132,104.817014,11.7,0.0,10.4,-0.2,
23133,104.816764,12.0,0.0,10.7,0.0,
23134,104.816514,11.8,0.0,10.5,-0.1,
23135,104.816264,11.9,0.0,10.5,0.0,
23136,104.816014,11.9,0.0,10.5,-0.1,
23137,104.815764,11.9,0.0,10.5,-0.1,
23138,104.815514,12.2,0.0,10.8,0.1,
23139,104.815264,12.0,0.0,10.7,-0.1,
23140,104.815014,12.0,0.0,10.8,-0.2,
23141,104.814764,12.1,0.0,10.8,0.0,
23142,104.814514,12.1,0.0,10.9,-0.1,
23143,104.814264,12.1,0.0,11.0,-0.1,
23144,104.814014,12.2,0.0,11.0,0.3,
23145,104.813764,12.0,0.0,10.8,0.0,
23146,104.813514,12.0,0.0,11.0,0.1,
23147,104.813264,12.0,0.0,10.9,0.2,
23148,104.813014,11.8,0.0,10.7,-0.0,
23149,104.812764,11.6,0.0,10.5,-0.1,
23150,104.812514,11.6,0.0,10.5,0.2,
23151,104.812264,11.3,0.0,10.2,-0.1,
23152,104.812014,11.2,0.0,10.0,-0.0,
23153,104.811764,11.3,0.0,10.1,0.2,
23154,104.811514,11.3,0.0,10.1,-0.2,
23155,104.811264,11.2,0.0,9.9,-0.3,
23156,104.811014,11.4,0.0,10.3,0.2,
23157,104.810764,11.4,0.0,10.3,-0.1,
23158,104.810514,11.4,0.0,10.1,-0.2,
23159,104.810264,11.6,0.0,10.4,0.1,
23160,104.810014,11.6,0.0,10.4,-0.0,
23161,104.809764,11.7,0.0,10.6,-0.1,
23162,104.809514,11.7,0.0,10.5,0.2,
23163,104.809264,11.7,0.0,10.5,0.1,
23164,104.809014,11.7,0.0,10.7,0.0,
23165,104.808764,11.9,0.3,10.8,0.5,
23166,104.808514,11.7,0.0,10.6,0.2,
23167,104.808264,11.6,0.0,10.5,0.0,
23168,104.808014,11.7,0.3,10.7,0.6,
23169,104.807764,11.5,0.0,10.3,0.1,
23170,104.807514,11.5,0.0,10.4,0.1,
23171,104.807264,11.3,0.0,10.2,0.1,
23172,104.807014,11.3,0.0,10.1,-0.0,
23173,104.806764,11.2,0.0,10.2,0.2,
23174,104.806514,11.6,1.1,10.8,1.2,
23175,104.806264,11.1,0.1,10.1,0.4,
23176,104.806014,11.2,0.3,10.3,0.5,
23177,104.805764,11.0,0.1,10.1,0.4,
23178,104.805514,10.9,0.1,10.0,0.3,
23179,104.805264,10.9,0.2,10.1,0.5,
23180,104.805014,11.2,0.9,10.4,1.1,
23181,104.804764,10.9,0.4,10.1,0.6,
23182,104.804514,10.8,0.2,9.9,0.4,
23183,104.804264,11.1,0.5,10.4,0.7,
23184,104.804014,11.2,0.3,10.4,0.6,
23185,104.803764,10.9,0.1,10.0,0.4,
23186,104.803514,10.9,0.2,10.1,0.5,
23187,104.803264,11.2,0.0,10.2,0.1,
23188,104.803014,10.9,0.0,9.9,0.1,
23189,104.802764,10.5,0.0,9.5,-0.2,
23190,104.802514,10.9,0.0,9.6,-0.5,
23191,104.802264,10.9,0.0,9.5,-0.6,
23192,104.802014,10.9,0.0,9.6,-0.6,
23193,104.801764,10.9,0.0,9.5,-0.7,
23194,104.801514,11.0,0.0,9.7,-0.5,
23195,104.801264,10.8,0.0,9.5,-0.6,
23196,104.801014,11.0,0.0,9.7,-0.5,
23197,104.800764,11.0,0.0,9.6,-0.6,
23198,104.800514,11.0,0.0,9.6,-0.4,
23199,104.800264,11.0,0.0,9.7,-0.4,
23200,104.800015,11.1,0.0,9.8,-0.3,
23201,104.799765,10.8,0.0,9.7,-0.2,
23202,104.799515,10.9,0.0,9.6,-0.3,
23203,104.799265,10.9,0.0,9.8,-0.3,
23204,104.799015,10.8,0.0,9.7,-0.2,
23205,104.798765,10.7,0.0,9.6,-0.4,
23206,104.798515,10.6,0.0,9.6,-0.2,
23207,104.798265,10.7,0.0,9.6,-0.0,
23208,104.798015,10.7,0.0,9.8,-0.1,
23209,104.797765,10.4,0.0,9.4,-0.2,
23210,104.797515,10.6,0.1,9.6,0.4,
23211,104.797265,10.1,0.0,9.1,-0.2,
23212,104.797015,10.1,0.0,9.1,-0.3,
23213,104.796765,10.0,0.0,9.0,-0.1,
23214,104.796515,10.0,0.0,8.9,-0.4,
23215,104.796265,10.1,0.0,9.0,-0.4,
23216,104.796015,10.2,0.0,9.2,0.1,
23217,104.795765,10.1,0.0,9.1,-0.5,
23218,104.795515,10.1,0.0,9.1,-0.4,
23219,104.795265,10.1,0.0,9.1,-0.5,
23220,104.795015,10.2,0.0,9.1,-0.4,
23221,104.794765,10.2,0.0,8.9,-0.4,
23222,104.794515,10.1,0.0,8.9,-0.3,
23223,104.794265,10.3,0.0,9.1,-0.2,
23224,104.794015,10.4,0.0,9.3,-0.1,
23225,104.793765,10.2,0.0,9.1,-0.3,
23226,104.793515,10.3,0.0,9.3,-0.2,
23227,104.793265,10.3,0.0,9.2,-0.3,
23228,104.793015,10.4,0.0,9.5,0.1,
23229,104.792765,10.4,0.0,9.3,-0.1,
23230,104.792515,10.3,0.0,9.3,-0.2,
23231,104.792265,10.3,0.0,9.2,-0.1,
23232,104.792015,10.4,0.0,9.4,-0.1,
23233,104.791765,10.4,0.0,9.4,-0.2,
23234,104.791515,10.4,0.0,9.4,0.2,
23235,104.791265,10.3,0.0,9.3,0.0,
23236,104.791015,10.3,0.0,9.3,-0.1,
23237,104.790765,10.4,0.0,9.4,0.1,
23238,104.790515,10.5,0.0,9.5,0.1,
23239,104.790265,10.4,0.0,9.5,-0.0,
23240,104.790015,10.3,0.1,9.3,0.4,
23241,104.789765,10.3,0.0,9.3,0.1,
23242,104.789515,10.2,0.0,9.2,-0.2,
23243,104.789265,10.3,0.0,9.3,0.1,
23244,104.789015,10.2,0.0,9.3,0.0,
23245,104.788765,10.2,0.0,9.3,0.0,
23246,104.788515,10.3,0.3,9.6,0.5,
23247,104.788265,10.0,0.0,9.1,-0.0,
23248,104.788015,10.1,0.0,9.2,0.0,
23249,104.787765,10.0,0.0,9.0,-0.0,
23250,104.787515,10.2,0.0,9.3,0.0,
23251,104.787265,10.3,0.0,9.4,0.1,
23252,104.787015,10.2,0.0,9.3,0.3,
23253,104.786765,10.4,0.0,9.4,0.1,
23254,104.786515,10.4,0.0,9.5,0.1,
23255,104.786265,10.6,0.6,10.0,0.8,
23256,104.786015,10.6,0.3,10.0,0.6,
23257,104.785765,10.5,0.0,9.8,0.3,
23258,104.785515,10.2,0.0,9.3,0.1,
23259,104.785265,10.1,0.0,9.1,0.0,
23260,104.785015,9.6,0.2,8.8,0.4,
23261,104.784765,9.6,0.3,8.9,0.6,
23262,104.784515,9.6,0.0,8.9,0.2,
23263,104.784265,9.7,0.0,9.0,0.3,
23264,104.784015,9.6,0.1,8.9,0.4,
23265,104.783765,9.7,0.0,9.0,0.3,
23266,104.783515,9.6,0.0,9.0,0.3,
23267,104.783265,9.6,0.4,9.1,0.7,
23268,104.783015,9.4,0.0,8.8,0.2,
23269,104.782765,9.4,0.1,8.9,0.3,
23270,104.782515,9.4,0.5,9.0,0.6,
23271,104.782265,9.4,0.3,9.1,0.4,
23272,104.782015,9.4,0.2,9.0,0.3,
23273,104.781765,9.4,0.5,9.2,0.6,
23274,104.781515,9.3,0.2,9.1,0.3,
23275,104.781265,9.4,0.2,9.1,0.4,
23276,104.781015,9.3,0.0,8.9,0.3,
23277,104.780765,9.4,0.0,9.0,0.3,
23278,104.780515,9.4,0.0,8.9,0.2,
23279,104.780265,9.4,0.2,8.9,0.5,
23280,104.780015,9.5,0.0,9.0,0.3,
23281,104.779765,9.5,0.1,9.0,0.4,
23282,104.779515,9.8,0.6,9.4,0.9,
23283,104.779265,9.4,0.0,9.0,0.2,
23284,104.779015,9.4,0.2,9.1,0.4,
23285,104.778765,9.6,0.6,9.3,0.7,
23286,104.778515,9.4,0.2,9.1,0.4,
23287,104.778265,9.7,0.3,9.5,0.5,
23288,104.778015,9.7,0.5,9.5,0.5,
23289,104.777765,9.7,0.3,9.6,0.3,
23290,104.777515,9.5,0.2,9.3,0.3,
23291,104.777265,9.6,0.6,9.5,0.6,
23292,104.777015,9.5,0.1,9.3,0.3,
23293,104.776765,9.5,0.1,9.5,0.3,
23294,104.776515,9.5,0.3,9.4,0.4,
23295,104.776265,9.6,0.3,9.4,0.4,
23296,104.776015,9.5,0.1,9.3,0.3,
23297,104.775765,9.6,0.6,9.4,0.8,
23298,104.775515,9.6,0.1,9.3,0.4,
23299,104.775265,9.6,0.1,9.3,0.3,
23300,104.775015,9.6,0.4,9.4,0.5,
23301,104.774765,9.7,0.3,9.6,0.4,
23302,104.774515,9.7,0.2,9.4,0.3,
23303,104.774265,9.8,0.7,9.7,0.8,
23304,104.774015,9.6,0.1,9.5,0.3,
23305,104.773765,9.7,0.2,9.5,0.3,
23306,104.773515,9.7,0.3,9.4,0.5,
23307,104.773265,9.6,0.2,9.4,0.3,
23308,104.773015,9.7,0.3,9.4,0.5,
23309,104.772765,9.5,0.3,9.3,0.5,
23310,104.772515,9.5,0.2,9.2,0.4,
23311,104.772265,9.5,0.0,9.2,0.2,
23312,104.772015,9.3,0.2,9.0,0.4,
23313,104.771765,9.2,0.0,8.8,0.2,
23314,104.771515,9.1,0.1,8.8,0.3,
23315,104.771265,9.0,0.3,8.6,0.5,
23316,104.771015,8.9,0.2,8.6,0.3,
23317,104.770765,8.8,0.1,8.5,0.3,
23318,104.770515,8.7,0.4,8.4,0.5,
23319,104.770265,8.5,0.1,8.1,0.3,
23320,104.770015,8.2,0.1,7.7,0.3,
23321,104.769765,8.0,0.4,7.7,0.6,
23322,104.769515,7.9,0.3,7.6,0.5,
23323,104.769265,7.5,0.1,7.3,0.3,
23324,104.769015,7.2,0.2,7.0,0.4,
23325,104.768765,6.9,0.2,6.7,0.5,
23326,104.768515,6.6,0.0,6.3,0.2,
23327,104.768265,6.6,0.7,6.5,1.0,
23328,104.768015,6.0,0.2,5.8,0.5,
23329,104.767765,5.7,0.3,5.3,0.7,
23330,104.767515,5.4,0.3,5.0,0.7,
23331,104.767265,4.7,0.0,4.0,-0.1,
23332,104.767015,5.2,0.5,4.4,0.6,
23333,104.766765,5.1,0.5,4.3,0.7,
23334,104.766515,5.2,0.0,4.2,0.2,
23335,104.766265,4.9,0.0,3.9,-0.1,
23336,104.766015,4.9,0.0,3.9,0.0,
23337,104.765765,4.9,0.0,3.9,0.0,
23338,104.765515,4.9,0.0,3.8,-0.0,
23339,104.765265,4.8,0.0,3.7,0.3,
23340,104.765015,4.7,0.0,3.6,0.0,
23341,104.764765,4.7,0.0,3.6,-0.0,
23342,104.764515,4.6,0.0,3.5,0.1,
23343,104.764265,4.6,0.0,3.6,0.0,
23344,104.764015,4.5,0.0,3.6,-0.1,
23345,104.763765,4.6,0.0,3.8,0.3,
23346,104.763515,4.6,0.0,3.7,0.0,
23347,104.763265,4.5,0.0,3.5,-0.1,
23348,104.763015,4.8,0.0,4.0,0.3,
23349,104.762765,4.5,0.0,3.5,-0.0,
23350,104.762515,4.6,0.0,3.6,0.0,
23351,104.762265,4.4,0.0,3.4,0.1,
23352,104.762015,4.5,0.0,3.5,-0.1,
23353,104.761765,4.5,0.0,3.4,-0.1,
23354,104.761515,4.7,0.1,3.8,0.4,
23355,104.761265,4.4,0.0,3.4,-0.1,
23356,104.761015,4.4,0.0,3.4,-0.1,
23357,104.760765,4.6,0.0,3.7,0.2,
23358,104.760515,4.7,0.0,3.8,0.1,
23359,104.760265,4.5,0.0,3.7,-0.1,
23360,104.760015,4.6,0.0,3.8,0.1,
23361,104.759765,4.6,0.0,3.7,-0.1,
23362,104.759515,4.5,0.0,3.5,-0.2,
23363,104.759265,4.7,0.0,3.8,0.2,
23364,104.759015,4.6,0.0,3.6,-0.2,
23365,104.758765,4.6,0.0,3.7,-0.2,
23366,104.758515,4.7,0.0,3.7,0.0,
23367,104.758265,4.7,0.0,3.7,-0.2,
23368,104.758015,4.9,0.0,3.9,0.0,
23369,104.757765,5.0,0.2,4.1,0.3,
23370,104.757515,4.9,0.0,3.9,-0.2,
23371,104.757265,4.9,0.0,3.8,-0.2,
23372,104.757015,5.1,0.0,4.1,0.0,
23373,104.756765,4.9,0.0,3.8,-0.3,
23374,104.756515,4.9,0.0,3.8,-0.4,
23375,104.756265,5.1,0.0,4.2,-0.1,
23376,104.756015,5.1,0.0,4.0,-0.2,
23377,104.755765,5.1,0.0,4.0,-0.2,
23378,104.755515,5.1,0.0,4.0,-0.1,
23379,104.755265,5.1,0.0,4.0,-0.3,
23380,104.755015,5.1,0.0,4.1,-0.2,
23381,104.754765,5.0,0.0,4.0,-0.2,
23382,104.754515,5.0,0.0,4.0,-0.2,
23383,104.754265,4.8,0.0,3.8,-0.4,
23384,104.754015,5.2,0.0,4.3,0.1,
23385,104.753765,0.0,0.0,0.7,2.1,
23386,104.753515,4.1,0.0,3.0,-1.5,
23387,104.753265,4.4,0.0,3.6,-0.4,
23388,104.753015,4.4,0.0,3.6,-0.5,
23389,104.752765,4.4,0.0,3.6,-0.4,
23390,104.752515,4.3,0.0,3.7,-0.4,
23391,104.752265,4.4,0.0,4.0,-0.3,
23392,104.752015,4.5,0.0,4.1,-0.2,
23393,104.751765,4.7,0.0,4.4,0.2,
23394,104.751515,4.3,0.0,3.9,-0.5,
23395,104.751265,4.3,0.0,4.0,-0.4,
23396,104.751015,4.5,0.0,4.2,0.1,
23397,104.750765,4.5,0.0,4.1,-0.2,
23398,104.750515,4.5,0.0,4.2,-0.2,
23399,104.750265,4.8,0.2,4.6,0.6,
23400,104.750015,4.8,0.0,4.5,0.1,
23401,104.749765,4.5,0.7,4.6,0.8,
23402,104.749515,4.3,0.6,4.5,0.8,
23403,104.749265,4.0,0.4,4.3,0.5,
23404,104.749015,3.8,0.2,4.0,0.3,
23405,104.748765,3.9,0.6,4.3,0.7,
23406,104.748515,3.7,0.1,3.9,0.3,
23407,104.748265,3.8,0.1,4.0,0.3,
23408,104.748015,3.7,0.2,4.0,0.4,
23409,104.747765,3.7,0.1,3.9,0.1,
23410,104.747515,3.7,0.1,3.9,0.2,
23411,104.747265,3.4,0.0,3.5,-0.1,
23412,104.747015,3.8,0.1,3.9,0.2,
23413,104.746765,3.9,0.2,4.1,0.3,
23414,104.746515,3.8,0.0,3.8,0.1,
23415,104.746265,3.8,0.0,3.7,-0.0,
23416,104.746015,4.0,0.2,4.1,0.2,
23417,104.745765,4.0,0.1,4.0,0.1,
23418,104.745515,4.0,0.0,3.9,0.0,
23419,104.745265,4.1,0.2,4.1,0.2,
23420,104.745015,4.0,0.0,4.0,0.1,
23421,104.744765,4.1,0.1,3.9,0.1,
23422,104.744515,4.0,0.1,3.8,0.2,
23423,104.744265,3.9,0.0,3.7,0.1,
23424,104.744015,4.0,0.1,3.9,0.2,
23425,104.743765,3.9,0.1,3.9,0.1,
23426,104.743515,3.8,0.0,3.8,0.1,
23427,104.743265,3.9,0.1,3.9,0.2,
23428,104.743015,4.0,0.2,3.9,0.3,
23429,104.742765,3.9,0.1,3.8,0.2,
23430,104.742515,3.9,0.0,3.8,0.1,
23431,104.742265,3.9,0.0,3.8,0.0,
23432,104.742015,3.8,0.0,3.8,-0.0,
23433,104.741765,4.0,0.2,4.2,0.2,
23434,104.741515,4.0,0.0,4.1,0.1,
23435,104.741265,3.9,0.1,4.1,0.1,
23436,104.741015,4.0,0.1,4.2,0.1,
23437,104.740765,4.0,0.0,4.1,0.1,
23438,104.740515,4.0,0.0,4.0,-0.1,
23439,104.740265,4.0,0.0,4.2,0.0,
23440,104.740015,4.1,0.1,4.3,0.1,
23441,104.739765,4.1,0.1,4.4,0.0,
23442,104.739515,4.4,0.2,4.6,0.1,
23443,104.739265,4.5,0.2,4.8,0.1,
23444,104.739015,4.6,0.4,4.9,0.2,
23445,104.738765,4.6,0.2,4.8,0.0,
23446,104.738515,4.8,0.4,5.2,0.2,
23447,104.738265,4.9,0.4,5.2,0.3,
23448,104.738015,5.1,0.4,5.3,0.2,
23449,104.737765,5.4,0.3,5.6,0.2,
23450,104.737515,5.6,0.3,5.9,0.1,
23451,104.737265,6.0,0.2,6.2,0.1,
23452,104.737015,6.4,0.4,6.6,0.2,
23453,104.736765,6.8,0.6,7.2,0.3,
23454,104.736515,7.3,0.6,7.8,0.2,
23455,104.736265,7.6,0.5,8.0,0.2,
23456,104.736015,7.9,0.7,8.4,0.3,
23457,104.735765,8.2,0.8,8.9,0.3,
23458,104.735515,8.5,0.8,9.3,0.2,
23459,104.735265,8.7,0.7,9.4,0.2,
23460,104.735015,9.0,0.7,9.8,0.1,
23461,104.734765,9.2,0.7,10.0,-0.0,
23462,104.734515,9.2,0.5,10.0,-0.1,
23463,104.734265,9.6,0.6,10.3,0.1,
23464,104.734015,9.8,0.6,10.4,0.0,
23465,104.733765,9.6,0.6,10.3,-0.2,
23466,104.733515,10.1,0.8,10.9,-0.1,
23467,104.733265,10.2,1.0,11.1,0.1,
23468,104.733015,10.0,1.0,11.0,0.1,
23469,104.732765,10.3,1.2,11.3,0.2,
23470,104.732515,10.4,1.2,11.4,0.3,
23471,104.732265,10.2,1.1,11.3,0.2,
23472,104.732015,10.5,0.9,11.4,0.1,
23473,104.731765,10.5,0.7,11.3,0.0,
23474,104.731515,9.9,0.5,10.8,-0.2,
23475,104.731265,10.1,0.8,10.9,-0.0,
23476,104.731015,10.0,0.6,10.8,-0.2,
23477,104.730765,10.0,0.6,10.9,-0.1,
23478,104.730515,10.4,0.9,11.2,-0.0,
23479,104.730265,10.5,0.9,11.5,-0.1,
23480,104.730015,10.3,0.9,11.4,-0.2,
23481,104.729765,10.6,1.1,11.8,-0.1,
23482,104.729515,10.8,1.2,12.0,-0.0,
23483,104.729265,10.7,1.4,12.0,0.0,
23484,104.729015,11.0,1.3,12.2,-0.1,
23485,104.728765,11.0,1.3,12.4,-0.1,
23486,104.728515,11.2,1.7,12.6,0.4,
23487,104.728265,11.2,1.3,12.5,0.1,
23488,104.728015,11.4,1.5,12.6,0.2,
23489,104.727765,11.2,1.3,12.4,0.1,
23490,104.727515,11.3,1.3,12.4,-0.0,
23491,104.727265,11.3,1.5,12.5,0.1,
23492,104.727015,11.2,1.5,12.4,-0.1,
23493,104.726765,11.2,1.5,12.3,-0.1,
23494,104.726515,11.2,1.6,12.4,0.0,
23495,104.726265,11.2,1.8,12.3,0.2,
23496,104.726015,11.2,1.7,12.4,-0.0,
23497,104.725765,11.1,1.7,12.2,-0.1,
23498,104.725515,11.2,2.0,12.3,0.2,
23499,104.725265,11.3,1.8,12.4,-0.0,
23500,104.725015,11.1,1.8,12.4,-0.0,
23501,104.724765,11.2,2.0,12.4,0.1,
23502,104.724515,11.1,1.8,12.3,-0.1,
23503,104.724265,11.0,1.9,12.3,0.0,
23504,104.724015,11.1,2.2,12.4,0.3,
23505,104.723765,10.9,1.6,12.2,-0.2,
23506,104.723515,10.8,1.4,12.0,-0.3,
23507,104.723265,10.6,1.1,11.8,-0.6,
23508,104.723015,10.8,1.2,12.0,-0.3,
23509,104.722765,10.9,1.2,12.1,-0.3,
23510,104.722515,10.9,1.1,12.0,-0.1,
23511,104.722265,11.1,1.1,12.2,-0.2,
23512,104.722015,11.1,0.9,12.1,-0.3,
23513,104.721765,10.9,0.8,12.0,-0.6,
23514,104.721515,10.9,0.6,11.8,-0.8,
23515,104.721265,11.0,1.0,12.0,-0.3,
23516,104.721015,10.9,1.2,12.0,-0.0,
23517,104.720765,10.9,0.9,11.8,-0.2,
23518,104.720515,10.8,0.9,11.7,-0.3,
23519,104.720265,10.8,0.9,11.7,-0.3,
23520,104.720015,10.9,1.0,11.9,-0.2,
23521,104.719765,10.9,1.0,12.0,-0.3,
23522,104.719515,11.0,1.2,12.0,-0.3,
23523,104.719265,11.1,1.3,12.2,-0.2,
23524,104.719015,11.0,1.2,12.1,-0.4,
23525,104.718765,11.0,1.3,12.1,-0.4,
23526,104.718515,11.2,1.5,12.4,-0.2,
23527,104.718265,11.1,1.3,12.2,-0.4,
23528,104.718015,11.0,1.2,12.2,-0.3,
23529,104.717765,11.0,1.2,12.1,-0.4,
23530,104.717515,11.1,1.3,12.1,-0.4,
23531,104.717265,11.2,1.5,12.3,-0.3,
23532,104.717015,11.3,1.6,12.4,-0.2,
23533,104.716765,11.2,1.7,12.3,-0.3,
23534,104.716515,11.2,1.6,12.4,-0.2,
23535,104.716265,11.2,1.6,12.3,-0.1,
23536,104.716015,11.3,1.6,12.4,-0.1,
23537,104.715765,11.3,1.7,12.4,-0.2,
