Track Name,,Line name,1150114XYLUP,Report Name,Wear_left,Operator,
Starting Km,92.700,Ending Km,,Track Direction, increase
Wavelength, , Measurement Date, 2026.01.15, Measurement Time, 03:02:09

check,mile(Km),W1/L,W2/L,W3/L,W4/L,ID
263,92.765750,1.9,0.0,1.0,0.1,
264,92.766000,1.5,0.0,0.8,-0.0,
265,92.766250,1.7,0.1,1.3,0.4,
266,92.766500,1.5,0.0,0.9,0.0,
267,92.766750,1.4,0.0,0.8,0.0,
268,92.767000,1.6,0.5,1.5,0.8,
269,92.767250,0.9,0.0,0.5,0.1,
270,92.767500,0.9,0.0,0.7,0.1,
271,92.767750,1.1,0.3,1.3,0.6,
272,92.768000,0.7,0.0,0.6,-0.1,
273,92.768250,0.9,0.0,0.7,0.0,
274,92.768500,1.1,0.2,1.2,0.3,
275,92.768750,1.0,0.0,0.9,0.1,
276,92.769000,0.8,0.0,0.7,-0.1,
277,92.769250,1.0,0.4,1.2,0.5,
278,92.769500,0.8,0.0,0.8,0.1,
279,92.769750,0.6,0.0,0.6,-0.0,
280,92.770000,0.6,0.0,0.7,0.1,
281,92.770250,0.6,0.0,0.6,0.0,
282,92.770500,0.7,0.0,0.6,-0.0,
283,92.770750,0.8,0.0,0.9,0.2,
284,92.771000,0.5,0.0,0.4,-0.2,
285,92.771250,0.5,0.0,0.4,-0.2,
286,92.771500,0.8,0.2,0.9,0.3,
287,92.771750,0.6,0.0,0.5,-0.1,
288,92.772000,0.7,0.0,0.6,-0.2,
289,92.772250,0.9,0.0,0.8,0.1,
290,92.772500,0.9,0.0,0.6,-0.2,
291,92.772750,1.0,0.0,0.7,-0.1,
292,92.773000,1.0,0.0,0.8,-0.0,
293,92.773250,1.1,0.0,0.9,0.1,
294,92.773500,1.2,0.0,0.9,0.0,
295,92.773750,1.4,0.2,1.2,0.5,
296,92.774000,1.2,0.0,0.9,0.1,
297,92.774250,1.3,0.0,0.9,0.0,
298,92.774500,1.3,0.0,0.8,-0.2,
299,92.774750,1.6,0.0,1.3,0.3,
300,92.775000,1.3,0.0,0.9,-0.2,
301,92.775250,1.1,0.0,0.6,-0.4,
302,92.775500,1.0,0.0,0.6,-0.3,
303,92.775750,1.1,0.0,0.7,-0.3,
304,92.776000,1.2,0.0,0.8,-0.2,
305,92.776250,1.1,0.0,0.8,-0.3,
306,92.776500,1.3,0.0,0.7,-0.4,
307,92.776750,1.4,0.0,1.0,-0.0,
308,92.777000,1.1,0.0,0.6,-0.3,
309,92.777250,1.2,0.0,0.8,-0.1,
310,92.777500,1.2,0.0,0.8,-0.2,
311,92.777750,1.2,0.0,0.9,-0.0,
312,92.778000,1.2,0.0,0.8,0.0,
313,92.778250,1.3,0.0,1.0,0.2,
314,92.778500,1.1,0.0,0.6,-0.3,
315,92.778750,1.0,0.0,0.5,-0.3,
316,92.779000,1.0,0.0,0.6,-0.3,
317,92.779250,1.0,0.0,0.4,-0.4,
318,92.779500,1.2,0.0,0.7,-0.2,
319,92.779750,1.1,0.0,0.5,-0.3,
320,92.780000,1.4,0.0,0.7,-0.3,
321,92.780250,1.5,0.0,0.9,-0.0,
322,92.780500,1.7,0.0,1.1,-0.1,
323,92.780750,1.7,0.0,1.0,-0.2,
324,92.781000,1.8,0.0,1.1,-0.1,
325,92.781250,2.4,0.0,1.8,0.5,
326,92.781500,2.0,0.0,1.4,0.1,
327,92.781750,1.8,0.0,1.2,0.2,
328,92.782000,1.6,0.0,0.9,0.1,
329,92.782250,1.6,0.0,0.8,-0.0,
330,92.782500,1.6,0.0,1.1,0.3,
331,92.782750,1.3,0.0,0.8,0.1,
332,92.783000,1.0,0.0,0.7,0.0,
333,92.783250,0.7,0.0,0.4,0.1,
334,92.783500,0.7,0.0,0.4,0.0,
335,92.783750,0.6,0.0,0.3,-0.1,
336,92.784000,0.9,0.0,0.8,0.3,
337,92.784250,0.9,0.0,0.8,0.2,
338,92.784500,0.9,0.0,0.7,-0.0,
339,92.784750,0.8,0.0,0.6,0.0,
340,92.785000,0.9,0.0,0.8,0.2,
341,92.785250,0.9,0.0,0.8,0.1,
342,92.785500,0.8,0.0,0.8,0.1,
343,92.785750,0.8,0.0,0.8,0.0,
344,92.786000,0.9,0.0,0.9,0.1,
345,92.786250,0.8,0.0,0.6,-0.2,
346,92.786500,1.0,0.0,0.8,-0.1,
347,92.786750,1.2,0.0,0.8,-0.3,
348,92.787000,1.2,0.1,1.1,0.2,
349,92.787250,1.4,0.0,1.2,0.1,
350,92.787500,1.3,0.0,1.1,0.0,
351,92.787750,1.3,0.0,1.1,0.0,
352,92.788000,1.4,0.2,1.3,0.2,
353,92.788250,1.4,0.0,1.1,-0.0,
354,92.788500,1.5,0.0,1.3,0.0,
355,92.788750,1.5,0.0,1.1,-0.1,
356,92.789000,1.4,0.0,1.1,-0.1,
357,92.789250,1.5,0.0,1.2,0.1,
358,92.789500,1.5,0.0,1.2,0.1,
359,92.789750,1.5,0.0,1.0,-0.1,
