Track Name,,Line name,1150114XYLUP,Report Name,Wear_right,Operator,
Starting Km,92.700,Ending Km,,Track Direction, increase
Wavelength, , Measurement Date, 2026.01.15, Measurement Time, 03:02:09

check,mile(Km),W1/R,W2/R,W3/R,W4/R,ID
463,92.815750,2.2,0.0,2.7,0.4,
464,92.816000,1.5,0.3,3.0,0.6,
465,92.816250,1.7,0.2,3.0,0.4,
466,92.816500,1.9,0.0,2.6,0.2,
467,92.816750,1.3,0.4,2.8,0.6,
468,92.817000,2.2,0.0,2.6,0.4,
469,92.817250,2.1,0.0,2.3,0.2,
470,92.817500,0.9,0.0,2.4,0.4,
471,92.817750,1.8,0.0,2.5,0.2,
472,92.818000,1.1,0.1,2.7,0.4,
473,92.818250,1.4,0.6,3.0,0.7,
474,92.818500,2.0,0.0,2.7,0.4,
475,92.818750,1.5,0.0,2.6,0.3,
476,92.819000,2.2,0.0,2.7,0.3,
477,92.819250,1.9,0.0,2.7,0.3,
478,92.819500,1.4,0.0,2.7,0.2,
479,92.819750,2.0,0.0,2.8,0.4,
480,92.820000,2.6,0.0,2.8,0.3,
481,92.820250,1.6,0.0,2.7,0.3,
482,92.820500,2.5,0.0,2.8,0.5,
483,92.820750,1.0,0.0,2.5,0.2,
484,92.821000,1.3,0.0,2.6,0.4,
485,92.821250,2.0,0.0,2.8,0.5,
486,92.821500,1.7,0.0,2.6,0.4,
487,92.821750,1.6,0.0,2.3,0.3,
488,92.822000,1.2,0.0,2.3,0.2,
489,92.822250,2.3,0.0,2.3,0.1,
490,92.822500,1.6,0.0,2.3,0.2,
491,92.822750,1.8,0.0,2.1,0.1,
492,92.823000,1.9,0.0,2.1,0.0,
493,92.823250,1.0,0.0,2.4,0.2,
494,92.823500,1.2,0.1,2.5,0.3,
495,92.823750,2.5,0.0,2.5,0.1,
496,92.824000,1.2,0.0,2.5,0.0,
497,92.824250,1.9,0.2,2.8,0.4,
498,92.824500,2.1,0.1,2.8,0.3,
499,92.824750,2.3,0.0,2.6,0.1,
500,92.825000,2.4,0.0,2.7,0.3,
501,92.825250,2.6,0.0,2.8,0.3,
502,92.825500,2.1,0.0,2.7,0.3,
503,92.825750,2.3,0.0,2.7,0.3,
504,92.826000,1.6,0.0,2.6,0.2,
505,92.826250,1.4,0.0,2.4,0.1,
506,92.826500,1.7,0.4,2.6,0.5,
507,92.826750,1.9,0.0,2.3,0.3,
508,92.827000,1.6,0.0,2.3,0.3,
509,92.827250,2.0,0.1,2.4,0.4,
510,92.827500,1.9,0.0,2.3,0.3,
511,92.827750,2.2,0.1,2.5,0.5,
512,92.828000,2.4,0.5,2.8,0.8,
513,92.828250,2.3,0.0,2.3,0.3,
514,92.828500,0.9,0.2,2.3,0.3,
515,92.828750,2.2,0.1,2.3,0.4,
516,92.829000,1.0,0.1,2.2,0.3,
517,92.829250,1.6,0.0,2.1,0.3,
518,92.829500,1.7,0.3,2.3,0.6,
519,92.829750,1.5,0.0,2.2,0.3,
520,92.830000,1.2,0.0,2.3,0.2,
521,92.830250,1.6,0.0,2.3,0.3,
522,92.830500,2.6,0.0,2.8,0.7,
523,92.830750,1.7,0.1,2.2,0.4,
524,92.831000,2.2,0.0,2.2,0.3,
525,92.831250,1.3,0.0,1.9,0.1,
526,92.831500,0.9,0.0,1.9,0.0,
527,92.831750,2.5,0.2,2.3,0.6,
528,92.832000,2.0,0.0,2.2,0.4,
529,92.832250,2.1,0.0,1.9,0.2,
530,92.832500,2.1,0.0,2.2,0.5,
531,92.832750,1.1,0.0,2.2,0.3,
532,92.833000,1.1,0.0,2.2,0.1,
533,92.833250,1.1,0.2,2.3,0.4,
534,92.833500,1.1,0.0,2.3,0.2,
535,92.833750,2.4,0.0,2.4,0.3,
536,92.834000,1.4,0.0,2.4,0.3,
537,92.834250,1.4,0.0,2.4,0.3,
538,92.834500,1.4,0.0,2.3,0.2,
539,92.834750,1.9,0.2,2.8,0.5,
540,92.835000,1.3,0.0,2.4,-0.0,
541,92.835250,1.6,0.0,2.1,0.1,
542,92.835500,2.3,0.0,2.1,0.2,
543,92.835750,1.7,0.0,2.3,0.3,
544,92.836000,1.1,0.2,2.3,0.5,
545,92.836250,1.5,0.3,2.4,0.5,
546,92.836500,1.7,0.2,2.3,0.5,
547,92.836750,1.3,0.2,2.3,0.4,
548,92.837000,2.4,0.2,2.5,0.5,
549,92.837250,1.2,0.1,2.3,0.3,
550,92.837500,0.9,0.1,2.2,0.3,
551,92.837750,1.0,0.5,2.4,0.6,
552,92.838000,1.5,0.0,2.1,0.3,
553,92.838250,1.5,0.1,2.2,0.4,
554,92.838500,2.1,0.0,2.1,0.3,
555,92.838750,2.3,0.0,2.0,0.2,
556,92.839000,2.3,0.0,2.1,0.2,
557,92.839250,0.9,0.1,2.1,0.3,
558,92.839500,0.7,0.0,1.7,-0.1,
559,92.839750,2.1,0.0,2.0,0.2,
